date_time,event_type,in_gc,in_sp,days_until_next_gc,adj_factor,s_1m_adj,s_1m_raw,s_3m,s_1y,stoxx,jk_1m,w_month_t,w_month_t_fix
2015-02-05 12:30:00,EB,0,1,28,NaN,NaN,-0.4000,0.0333,0.1233,0.1075,0,0.8500,0.8000
2015-02-12 10:05:00,EB,0,1,21,3.3333,-0.6833,-0.2050,0.0017,-0.1483,0.5855,0,0.6000,0.5500
2015-02-24 15:00:00,P,0,1,9,1.4286,0.9929,0.6950,-0.2650,-0.0150,0.0403,0,0.2000,0.1500
2015-03-05 13:45:00,GC_ME,1,0,0,1.0000,-0.7000,-0.7000,-1.2000,-0.1000,-0.0659,0,0.8636,0.8182
2015-03-11 09:30:00,EB,0,1,35,NaN,NaN,0.0000,0.0000,-0.0333,0.5224,0,0.6818,0.6364
2015-03-17 11:00:00,P,0,1,29,NaN,NaN,0.0000,-0.4000,-0.3400,-0.3879,0,0.5000,0.4545
2015-03-17 11:45:00,EB,0,1,29,NaN,NaN,0.0000,-0.0600,0.0550,-0.6123,0,0.5000,0.4545
2015-03-18 10:45:00,EB,0,1,28,NaN,NaN,-0.3000,-0.4500,-0.2940,-0.2816,0,0.4545,0.4091
2015-03-18 11:00:00,P,0,1,28,NaN,NaN,-0.3000,-0.3000,-0.1613,-0.4943,0,0.4545,0.4091
2015-03-23 11:00:00,EB,0,1,23,4.2857,0.0214,0.0050,0.0700,0.2200,-0.0538,0,0.3182,0.2727
2015-03-25 12:25:00,EB,0,1,21,3.3333,-6.1833,-1.8550,-0.2400,-0.2450,-0.0208,0,0.2273,0.1818
2015-03-26 14:15:00,P,0,1,20,3.0000,-0.9000,-0.3000,-0.5575,-0.0250,-0.0426,0,0.1818,0.1364
2015-04-15 13:45:00,GC_ME,1,0,0,1.0000,0.1000,0.1000,-0.7188,0.2475,0.1495,0,0.5455,0.5000
2015-04-16 15:00:00,EB,0,1,48,NaN,NaN,-0.2050,-0.1087,-0.2740,0.3260,0,0.5000,0.4545
2015-04-20 15:00:00,EB,0,1,44,NaN,NaN,-0.9200,-0.6750,-0.0900,0.2616,0,0.4091,0.3636
2015-04-23 09:45:00,EB,0,1,41,NaN,NaN,-0.1000,0.1183,-0.0075,-0.8526,0,0.2727,0.2273
2015-04-24 11:30:00,P,0,1,40,NaN,NaN,0.0000,0.0200,0.0100,-0.5186,0,0.2273,0.1818
2015-04-27 14:00:00,EB,0,1,37,NaN,NaN,0.0000,-0.0050,0.0100,0.2610,0,0.1818,0.1364
2015-05-08 14:30:00,EB,0,1,26,NaN,NaN,-0.0050,-0.0150,-0.1470,0.7179,0,0.7619,0.7143
2015-05-14 17:00:00,P,0,1,20,3.0000,3.0000,1.0000,-0.1000,-0.0483,0.1657,0,0.5714,0.5238
2015-05-19 10:30:00,EB,0,1,15,2.0000,-0.0300,-0.0150,0.3212,0.0150,-0.2624,0,0.4286,0.3810
2015-05-22 10:00:00,P,0,1,12,1.6667,-0.1889,-0.1133,-0.2000,0.0250,-0.0698,0,0.2857,0.2381
2015-06-03 13:45:00,GC_ME,1,0,0,1.0000,0.0050,0.0050,-0.0117,0.4850,-0.3192,1,0.9091,0.8636
2015-06-08 10:00:00,EB,0,1,38,NaN,NaN,-0.0100,0.0100,0.1580,0.1829,0,0.7727,0.7273
2015-06-08 16:00:00,EB,0,1,38,NaN,NaN,0.0000,0.0200,0.0150,0.2907,0,0.7727,0.7273
2015-06-15 11:45:00,EB,0,1,31,NaN,NaN,0.2000,0.0700,0.0925,-0.3541,0,0.5455,0.5000
2015-06-15 15:00:00,P,0,1,31,NaN,NaN,0.1000,-0.1250,0.0125,0.1204,0,0.5455,0.5000
2015-06-16 16:30:00,EB,0,1,30,NaN,NaN,NaN,-0.2000,0.0500,0.6691,0,0.5000,0.4545
2015-06-24 16:00:00,EB,0,1,22,3.7500,NaN,NaN,0.0100,0.0700,0.0373,0,0.2273,0.1818
2015-07-14 16:45:00,EB,0,1,2,1.0714,NaN,NaN,NaN,-0.0600,0.1665,0,0.6087,0.5652
2015-07-16 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,-0.1000,0.0000,0.0554,1,0.5217,0.4783
2015-08-25 12:40:00,EB,0,1,9,1.4286,0.0071,0.0050,0.0050,-0.1758,-0.1055,0,0.2381,0.1905
2015-08-26 12:40:00,EB,0,1,8,1.3636,-0.0068,-0.0050,0.2000,-0.0650,0.9358,0,0.1905,0.1429
2015-08-27 13:15:00,EB,0,1,7,1.3043,0.2609,0.2000,0.0350,0.2100,-0.1561,0,0.1429,0.0952
2015-09-03 13:45:00,GC_ME,1,0,0,1.0000,-0.1000,-0.1000,0.0000,-0.2850,0.9682,1,0.9091,0.8636
2015-09-10 10:30:00,EB,0,1,42,NaN,NaN,0.0100,-0.0200,0.0600,-0.1401,0,0.6818,0.6364
2015-09-10 13:30:00,EB,0,1,42,NaN,NaN,0.0000,0.0050,0.0500,-0.6176,0,0.6818,0.6364
2015-09-10 13:40:00,EB,0,1,42,NaN,NaN,0.0000,0.0100,0.0050,-0.3203,0,0.6818,0.6364
2015-09-18 12:30:00,EB,0,1,34,NaN,NaN,0.0000,-0.0800,-0.2238,-0.3262,0,0.4091,0.3636
2015-09-21 14:45:00,EB,0,1,31,NaN,NaN,0.0000,-0.0150,-0.0450,-0.2424,0,0.3636,0.3182
2015-09-23 13:30:00,EB,0,1,29,NaN,NaN,0.0000,-0.0450,-0.0600,-0.2213,0,0.2727,0.2273
2015-09-23 15:00:00,P,0,1,29,NaN,NaN,0.0000,0.1950,0.2500,-0.2236,0,0.2727,0.2273
2015-09-28 10:00:00,EB,0,1,24,5.0000,0.5000,0.1000,0.0200,0.0940,-0.7468,0,0.1364,0.0909
2015-10-01 09:30:00,EB,0,1,21,3.3333,0.2833,0.0850,0.1175,-0.0333,0.0757,0,1.0000,0.9545
2015-10-02 16:00:00,EB,0,1,20,3.0000,0.2100,0.0700,0.0167,0.2310,0.9997,0,0.9545,0.9091
2015-10-08 13:15:00,EB,0,1,14,1.8750,-0.0281,-0.0150,-0.0200,-0.0250,0.1432,0,0.7727,0.7273
2015-10-16 13:30:00,EB,0,1,6,1.2500,0.0000,0.0000,0.0100,0.1150,0.0464,0,0.5000,0.4545
2015-10-20 09:30:00,EB,0,1,2,1.0714,0.0161,0.0150,0.0150,0.0400,-0.7199,0,0.4091,0.3636
2015-10-22 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,-1.1225,-3.3100,2.0272,1,0.3182,0.2727
2015-10-26 11:45:00,EB,0,1,38,NaN,NaN,0.0000,0.0950,0.1050,-0.0840,0,0.2273,0.1818
2015-10-28 10:15:00,EB,0,1,36,NaN,NaN,0.0000,0.0500,0.1425,-0.0217,0,0.1364,0.0909
2015-10-28 15:45:00,EB,0,1,36,NaN,NaN,0.0000,0.1425,0.4150,0.4675,0,0.1364,0.0909
2015-10-29 16:00:00,EB,0,1,35,NaN,NaN,0.0000,-0.0200,-0.1400,0.1843,0,0.0909,0.0455
2015-11-02 09:50:00,EB,0,1,31,NaN,NaN,0.2000,0.0333,0.2975,0.5366,0,1.0000,0.9524
2015-11-02 12:10:00,EB,0,1,31,NaN,NaN,0.0000,-0.1717,-0.0270,0.2149,0,1.0000,0.9524
2015-11-04 12:00:00,P,0,1,29,NaN,NaN,0.0000,-0.0150,-0.0817,-0.0245,0,0.9048,0.8571
2015-11-04 16:20:00,EB,0,1,29,NaN,NaN,NaN,0.2283,0.4280,-0.0513,0,0.9048,0.8571
2015-11-05 11:45:00,P,0,1,28,NaN,NaN,0.0000,0.0100,0.0340,-0.0274,0,0.8571,0.8095
2015-11-05 12:15:00,EB,0,1,28,NaN,NaN,0.0000,-0.0163,-0.0338,0.0583,0,0.8571,0.8095
2015-11-06 09:45:00,EB,0,1,27,NaN,NaN,-0.0100,-0.0850,-0.1467,-0.1009,0,0.8095,0.7619
2015-11-06 11:00:00,EB,0,1,27,NaN,NaN,0.2000,-0.1275,-0.2000,-0.1548,0,0.8095,0.7619
2015-11-09 16:15:00,EB,0,1,24,5.0000,-0.0250,-0.0050,0.0600,-0.0125,-0.3798,0,0.7619,0.7143
2015-11-10 12:15:00,EB,0,1,23,4.2857,0.1286,0.0300,0.1550,0.0537,0.3362,0,0.7143,0.6667
2015-11-11 14:15:00,P,0,1,22,3.7500,-0.3750,-0.1000,-0.4640,-0.5056,-0.1574,0,0.6667,0.6190
2015-11-11 14:30:00,EB,0,1,22,3.7500,-0.2125,-0.0567,-0.1290,-0.0600,-0.1650,0,0.6667,0.6190
2015-11-11 17:00:00,EB,0,1,22,3.7500,1.1250,0.3000,-0.1000,0.0460,0.3553,0,0.6667,0.6190
2015-11-12 09:30:00,P,0,1,21,3.3333,-1.3208,-0.3962,-0.8542,-0.7314,0.3438,0,0.6190,0.5714
2015-11-13 10:00:00,EB,0,1,20,3.0000,0.0150,0.0050,0.0800,0.1380,-0.2740,0,0.5714,0.5238
2015-11-16 10:30:00,EB,0,1,17,2.3077,0.0115,0.0050,0.1442,0.7420,0.0635,0,0.5238,0.4762
2015-11-16 11:15:00,P,0,1,17,2.3077,0.0577,0.0250,0.0675,-0.0088,-0.0978,0,0.5238,0.4762
2015-11-16 17:00:00,EB,0,1,17,2.3077,0.0923,0.0400,0.0150,-0.0775,-0.0505,0,0.5238,0.4762
2015-11-17 10:00:00,EB,0,1,16,2.1429,0.1982,0.0925,0.1890,0.3483,0.3183,0,0.4762,0.4286
2015-11-19 09:30:00,EB,0,1,14,1.8750,-0.0094,-0.0050,0.0850,0.3240,-0.0346,0,0.3810,0.3333
2015-11-20 11:00:00,EB,0,1,13,1.7647,0.0441,0.0250,0.0850,0.0938,-0.0890,0,0.3333,0.2857
2015-11-20 14:00:00,EB,0,1,13,1.7647,-0.0088,-0.0050,0.0250,-0.1200,0.0738,0,0.3333,0.2857
2015-11-23 16:30:00,EB,0,1,10,1.5000,-0.2825,-0.1883,-0.2425,-0.3075,0.2843,0,0.2857,0.2381
2015-11-24 14:00:00,EB,0,1,9,1.4286,0.3286,0.2300,0.3800,0.6675,-0.4196,0,0.2381,0.1905
2015-12-03 13:45:00,GC_ME,1,0,0,1.0000,4.7667,4.7667,6.7540,10.1000,-3.5802,1,0.9130,0.8696
2015-12-03 16:00:00,EB,0,1,49,NaN,NaN,-0.0100,0.0183,1.0236,-0.6842,0,0.9130,0.8696
2015-12-10 12:30:00,EB,0,1,42,NaN,NaN,0.0000,0.0375,-0.1667,-0.4604,0,0.6957,0.6522
2015-12-11 12:30:00,EB,0,1,41,NaN,NaN,0.0000,-0.0300,-0.3170,0.1061,0,0.6522,0.6087
2015-12-14 12:00:00,P,0,1,38,NaN,NaN,0.1000,0.1833,-0.1275,-1.1118,0,0.6087,0.5652
2016-01-12 11:30:00,EB,0,1,9,1.4286,0.0714,0.0500,-0.0350,-0.0175,0.5919,0,0.6667,0.6190
2016-01-13 12:00:00,EB,0,1,8,1.3636,0.0409,0.0300,0.0850,0.0600,-0.3456,0,0.6190,0.5714
2016-01-15 15:10:00,EB,0,1,6,1.2500,-0.1750,-0.1400,-0.0300,0.4062,-0.2554,0,0.5238,0.4762
2016-01-21 13:45:00,GC_ME,1,0,0,1.0000,0.7000,0.7000,-1.5250,-3.7030,0.4015,0,0.3333,0.2857
2016-01-22 13:00:00,EB,0,1,48,NaN,NaN,-0.0300,0.0512,-0.2850,0.3185,0,0.2857,0.2381
2016-01-27 12:00:00,EB,0,1,43,NaN,NaN,0.0000,-0.0100,-0.0100,-0.2417,0,0.1429,0.0952
2016-01-27 14:00:00,EB,0,1,43,NaN,NaN,0.0000,0.5200,0.6400,0.2998,0,0.1429,0.0952
2016-02-01 10:15:00,EB,0,1,38,NaN,NaN,0.0000,0.0050,0.0133,-0.6658,0,1.0000,0.9524
2016-02-01 17:00:00,P,0,1,38,NaN,NaN,NaN,0.2250,-0.1950,0.2422,0,1.0000,0.9524
2016-02-04 13:00:00,EB,0,1,35,NaN,NaN,0.0000,-0.0800,-0.0290,-0.2946,0,0.8571,0.8095
2016-02-10 15:00:00,EB,0,1,29,NaN,NaN,0.0000,-0.0300,-0.1858,-0.4766,0,0.6667,0.6190
2016-02-15 15:00:00,P,0,1,24,5.0000,0.0250,0.0050,0.0100,-0.5540,-0.2824,0,0.5238,0.4762
2016-03-01 15:05:00,EB,0,1,9,1.4286,0.0857,0.0600,0.0200,0.0000,-0.1077,0,1.0000,0.9565
2016-03-02 09:30:00,EB,0,1,8,1.3636,0.0068,0.0050,-0.0867,0.5393,0.3143,0,0.9565,0.9130
2016-03-10 13:45:00,GC_ME,1,0,0,1.0000,2.5550,2.5550,2.8230,5.9917,0.6910,0,0.6957,0.6522
2016-03-21 10:30:00,EB,0,1,31,NaN,NaN,0.0000,0.0400,0.0400,0.2994,0,0.3913,0.3478
2016-03-22 17:00:00,EB,0,1,30,NaN,NaN,0.0000,0.0000,0.0100,0.6933,0,0.3478,0.3043
2016-03-23 10:30:00,EB,0,1,29,NaN,NaN,0.0150,0.0900,-0.0200,-0.0616,0,0.3043,0.2609
2016-04-04 10:30:00,EB,0,1,17,2.3077,-0.4615,-0.2000,-1.0000,-0.0350,0.3061,0,0.9524,0.9048
2016-04-07 16:00:00,P,0,1,14,1.8750,0.0000,0.0000,0.0000,-0.0333,-0.4773,0,0.8095,0.7619
2016-04-15 16:30:00,P,0,1,6,1.2500,0.0125,0.0100,0.0150,0.0150,0.1889,0,0.5238,0.4762
2016-04-20 12:00:00,P,0,1,1,1.0345,0.0000,0.0000,0.0000,0.0900,0.2960,0,0.3810,0.3333
2016-04-21 13:45:00,GC_ME,1,0,0,1.0000,0.0350,0.0350,0.0250,0.2267,-0.2484,1,0.3333,0.2857
2016-04-25 12:30:00,EB,0,1,38,NaN,NaN,0.0000,0.0150,0.1050,0.0481,0,0.2381,0.1905
2016-04-25 14:15:00,EB,0,1,38,NaN,NaN,0.0000,0.0000,-0.0700,-0.0250,0,0.2381,0.1905
2016-04-25 15:45:00,EB,0,1,38,NaN,NaN,0.0000,0.0000,0.0100,-0.3226,0,0.2381,0.1905
2016-05-02 16:00:00,P,0,1,31,NaN,NaN,0.0000,-0.0100,0.0200,0.0722,0,1.0000,0.9545
2016-05-03 11:00:00,EB,0,1,30,NaN,NaN,0.0000,-0.0350,-0.1200,-0.2634,0,0.9545,0.9091
2016-05-09 11:10:00,EB,0,1,24,5.0000,0.0000,0.0000,0.1000,-0.0733,0.1816,0,0.7727,0.7273
2016-05-11 10:45:00,EB,0,1,22,3.7500,0.0750,0.0200,0.0600,0.0200,0.0034,0,0.6818,0.6364
2016-05-17 09:45:00,EB,0,1,16,2.1429,0.0000,0.0000,-0.0700,0.0950,-0.2318,0,0.5000,0.4545
2016-05-20 15:00:00,EB,0,1,13,1.7647,0.0000,0.0000,0.0000,0.0450,0.1282,0,0.3636,0.3182
2016-05-25 12:30:00,EB,0,1,8,1.3636,0.0000,0.0000,0.0000,0.2000,0.0790,0,0.2273,0.1818
2016-05-25 12:30:00,EB,0,1,8,1.3636,0.0000,0.0000,0.0000,0.2000,0.0790,0,0.2273,0.1818
2016-06-02 13:45:00,GC_ME,1,0,0,1.0000,-0.0200,-0.0200,-0.0300,-0.1900,-0.4507,0,0.9545,0.9091
2016-06-02 16:00:00,P,0,1,49,NaN,NaN,0.0000,-0.0050,0.0700,-0.0758,0,0.9545,0.9091
2016-06-06 10:00:00,EB,0,1,45,NaN,NaN,-0.1475,0.0000,-0.0850,-0.3756,0,0.8636,0.8182
2016-06-06 15:45:00,EB,0,1,45,NaN,NaN,0.0000,-0.0050,-0.0150,0.1792,0,0.8636,0.8182
2016-06-07 16:15:00,EB,0,1,44,NaN,NaN,0.0000,0.0000,-0.1275,0.0928,0,0.8182,0.7727
2016-06-15 16:30:00,EB,0,1,36,NaN,NaN,NaN,-0.0150,-0.0567,-0.0457,0,0.5455,0.5000
2016-06-17 13:45:00,EB,0,1,34,NaN,NaN,0.0000,0.0000,0.0200,0.4907,0,0.4545,0.4091
2016-06-20 15:00:00,EB,0,1,31,NaN,NaN,0.1000,-0.0050,0.1100,-0.2565,0,0.4091,0.3636
2016-06-21 14:30:00,EB,0,1,30,NaN,NaN,0.0000,0.1200,-0.1000,-0.0357,0,0.3636,0.3182
2016-06-21 15:00:00,P,0,1,30,NaN,NaN,0.0000,-0.5000,-0.3750,0.0828,0,0.3636,0.3182
2016-06-23 13:15:00,EB,0,1,28,NaN,NaN,0.0000,-0.0950,-0.0050,-0.2959,0,0.2727,0.2273
2016-06-28 10:00:00,P,0,1,23,4.2857,-0.4286,-0.1000,0.4475,0.3862,0.0127,0,0.1364,0.0909
2016-06-29 15:30:00,EB,0,1,22,3.7500,0.0000,0.0000,0.1950,0.1867,0.0400,0,0.0909,0.0455
2016-07-01 12:00:00,EB,0,1,20,3.0000,0.0150,0.0050,0.0200,0.2060,0.2062,0,1.0000,0.9524
2016-07-05 14:05:00,EB,0,1,16,2.1429,0.0000,0.0000,-0.1050,-0.0800,0.2675,0,0.9048,0.8571
2016-07-07 12:00:00,EB,0,1,14,1.8750,0.0375,0.0200,0.0300,-0.0350,0.1292,0,0.8095,0.7619
2016-07-21 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.0000,-0.1313,0.2689,1,0.3333,0.2857
2016-09-08 13:45:00,GC_ME,1,0,0,1.0000,1.0150,1.0150,0.6567,1.3792,-0.7043,1,0.7727,0.7273
2016-09-13 11:00:00,P,0,1,37,NaN,NaN,-0.2000,-0.1000,0.0050,0.0057,0,0.6364,0.5909
2016-09-22 15:00:00,P,0,1,28,NaN,NaN,0.0000,-0.1550,-0.1263,0.1772,0,0.3182,0.2727
2016-09-26 10:00:00,EB,0,1,24,5.0000,0.5000,0.1000,0.0650,0.1237,-0.0211,0,0.2273,0.1818
2016-09-26 14:30:00,EB,0,1,24,5.0000,0.0000,0.0000,-0.2000,-0.3433,-0.0127,0,0.2273,0.1818
2016-09-26 16:00:00,P,0,1,24,5.0000,0.0000,0.0000,0.0100,-0.0300,0.2076,0,0.2273,0.1818
2016-09-28 10:00:00,P,0,1,22,3.7500,0.0187,0.0050,-0.0050,0.0750,0.1013,0,0.1364,0.0909
2016-09-28 17:00:00,P,0,1,22,3.7500,0.0000,0.0000,0.0000,0.0750,-0.1559,0,0.1364,0.0909
2016-09-29 11:00:00,EB,0,1,21,3.3333,-0.6667,-0.2000,-0.0100,0.0600,-0.1601,0,0.0909,0.0455
2016-09-29 16:00:00,EB,0,1,21,3.3333,0.0000,0.0000,0.0100,-0.0100,-0.5256,0,0.0909,0.0455
2016-10-04 12:50:00,EB,0,1,16,2.1429,-0.0536,-0.0250,-0.0750,-0.2950,0.1472,0,0.9524,0.9048
2016-10-06 15:15:00,EB,0,1,14,1.8750,0.0375,0.0200,-0.0733,0.0400,0.0964,0,0.8571,0.8095
2016-10-07 13:15:00,P,0,1,13,1.7647,0.0971,0.0550,0.0850,0.0817,0.1320,0,0.8095,0.7619
2016-10-07 15:00:00,EB,0,1,13,1.7647,0.0176,0.0100,0.0000,-0.2400,-0.2042,0,0.8095,0.7619
2016-10-12 11:15:00,EB,0,1,8,1.3636,0.0000,0.0000,-0.1300,-0.2375,-0.1341,0,0.6667,0.6190
2016-10-17 11:45:00,EB,0,1,3,1.1111,-0.0833,-0.0750,-0.0050,-0.2462,0.1677,0,0.5238,0.4762
2016-10-20 13:45:00,GC_ME,1,0,0,1.0000,-0.0500,-0.0500,0.1100,-0.1975,0.0989,1,0.3810,0.3333
2016-10-28 09:30:00,EB,0,1,41,NaN,NaN,-0.1000,-0.0300,-0.1680,0.0779,0,0.0952,0.0476
2016-11-07 10:15:00,EB,0,1,31,NaN,NaN,0.0000,0.0950,0.0350,0.1700,0,0.8182,0.7727
2016-11-09 09:30:00,EB,0,1,29,NaN,NaN,-1.4000,-0.0050,-0.0567,0.3163,0,0.7273,0.6818
2016-11-10 15:30:00,EB,0,1,28,NaN,NaN,0.0000,0.0050,-0.2200,-0.3336,0,0.6818,0.6364
2016-11-10 15:50:00,EB,0,1,28,NaN,NaN,0.0000,0.0567,-0.3960,-0.8044,0,0.6818,0.6364
2016-11-14 11:00:00,EB,0,1,24,5.0000,0.0500,0.0100,0.0813,0.2925,-0.1321,0,0.5909,0.5455
2016-11-14 16:00:00,P,0,1,24,5.0000,0.0000,0.0000,-0.1000,-0.1000,0.1963,0,0.5909,0.5455
2016-11-15 09:30:00,EB,0,1,23,4.2857,0.0000,0.0000,0.0300,0.0887,-0.2637,0,0.5455,0.5000
2016-11-16 09:30:00,EB,0,1,22,3.7500,-0.0562,-0.0150,-0.0800,-0.0500,-0.0872,0,0.5000,0.4545
2016-11-28 13:15:00,EB,0,1,10,1.5000,0.1500,0.1000,0.1650,0.1850,0.2080,0,0.1364,0.0909
2016-11-28 15:00:00,P,0,1,10,1.5000,-0.0300,-0.0200,-0.0200,0.0600,-0.0786,0,0.1364,0.0909
2016-11-30 13:30:00,P,0,1,8,1.3636,-0.0205,-0.0150,-0.1275,-0.2783,-0.0995,0,0.0455,0.0000
2016-12-06 15:15:00,EB,0,1,2,1.0714,-0.0107,-0.0100,0.0150,0.1000,0.1278,0,0.8636,0.8182
2016-12-08 13:45:00,GC_ME,1,0,0,1.0000,0.1000,0.1000,0.0850,-0.0825,0.7640,0,0.7727,0.7273
2016-12-09 16:15:00,EB,0,1,41,NaN,NaN,-0.0050,-0.1300,-0.1480,0.2695,0,0.7273,0.6818
2016-12-16 13:15:00,EB,0,1,34,NaN,NaN,0.0000,-0.0100,-0.0550,-0.2551,0,0.5000,0.4545
2017-01-06 12:15:00,EB,0,1,13,1.7647,0.0000,0.0000,0.0000,-0.0100,0.0953,0,0.8182,0.7727
2017-01-16 13:30:00,EB,0,1,3,1.1111,0.0611,0.0550,0.1100,0.0650,0.0121,0,0.5455,0.5000
2017-01-16 16:30:00,EB,0,1,3,1.1111,-0.1000,-0.0900,-0.0200,-0.0250,0.0591,0,0.5455,0.5000
2017-01-19 13:45:00,GC_ME,1,0,0,1.0000,-0.0550,-0.0550,-0.0750,-0.0550,0.3546,1,0.4091,0.3636
2017-01-20 11:45:00,EB,0,1,48,NaN,NaN,-0.0333,0.0400,0.1725,0.2568,0,0.3636,0.3182
2017-01-20 15:15:00,EB,0,1,48,NaN,NaN,0.0000,0.0400,0.2533,0.1776,0,0.3636,0.3182
2017-01-23 12:30:00,P,0,1,45,NaN,NaN,-0.1050,-0.1800,-0.1288,0.1071,0,0.3182,0.2727
2017-01-23 14:15:00,EB,0,1,45,NaN,NaN,0.0050,0.0100,-0.0250,-0.1464,0,0.3182,0.2727
2017-01-24 16:15:00,EB,0,1,44,NaN,NaN,0.0000,0.0050,0.2925,-0.0299,0,0.2727,0.2273
2017-01-26 12:00:00,EB,0,1,42,NaN,NaN,0.0000,-0.0100,-0.0250,-0.1493,0,0.1818,0.1364
2017-01-31 13:15:00,EB,0,1,37,NaN,NaN,0.0000,-0.0100,-0.2050,-0.0312,0,0.0455,0.0000
2017-01-31 15:30:00,EB,0,1,37,NaN,NaN,0.0000,-0.0717,-0.3375,-0.6326,0,0.0455,0.0000
2017-02-02 13:15:00,P,0,1,35,NaN,NaN,0.0000,0.0300,0.1700,0.1195,0,0.9500,0.9000
2017-02-03 13:45:00,EB,0,1,34,NaN,NaN,0.0000,-0.0300,0.1000,0.0861,0,0.9000,0.8500
2017-02-06 15:00:00,P,0,1,31,NaN,NaN,0.0000,0.4100,0.3887,0.0607,0,0.8500,0.8000
2017-02-10 10:50:00,EB,0,1,27,NaN,NaN,0.0000,0.1000,0.1333,-0.0049,0,0.6500,0.6000
2017-02-16 15:00:00,EB,0,1,21,3.3333,0.0167,0.0050,0.0150,0.0400,0.0429,0,0.4500,0.4000
2017-02-23 09:55:00,EB,0,1,14,1.8750,-0.1125,-0.0600,-0.0400,-0.1250,0.1053,0,0.2000,0.1500
2017-02-23 12:00:00,EB,0,1,14,1.8750,0.0656,0.0350,0.0500,0.0200,-0.0849,0,0.2000,0.1500
2017-03-09 13:45:00,GC_ME,1,0,0,1.0000,-0.0700,-0.0700,-0.0200,0.4450,0.3935,1,0.7391,0.6957
2017-03-13 13:45:00,EB,0,1,45,NaN,NaN,0.0200,0.0300,0.0667,0.0688,0,0.6522,0.6087
2017-03-13 14:30:00,P,0,1,45,NaN,NaN,-0.0500,-0.0500,-0.3262,0.1013,0,0.6522,0.6087
2017-03-15 10:30:00,EB,0,1,43,NaN,NaN,0.1000,-0.0567,-0.3467,-0.1153,0,0.5652,0.5217
2017-03-22 12:30:00,EB,0,1,36,NaN,NaN,-0.1000,0.0300,-0.0583,-0.0474,0,0.3478,0.3043
2017-03-23 15:45:00,EB,0,1,35,NaN,NaN,0.0000,0.0100,0.1170,0.4606,0,0.3043,0.2609
2017-03-27 13:00:00,EB,0,1,31,NaN,NaN,0.0000,-0.0150,-0.1650,-0.0035,0,0.2174,0.1739
2017-03-27 14:00:00,EB,0,1,31,NaN,NaN,0.0000,-0.0600,0.1187,-0.1207,0,0.2174,0.1739
2017-03-28 13:45:00,EB,0,1,30,NaN,NaN,0.0000,0.0800,0.1400,-0.1223,0,0.1739,0.1304
2017-03-30 12:00:00,EB,0,1,28,NaN,NaN,0.0000,-0.0050,-0.0360,-0.0634,0,0.0870,0.0435
2017-03-31 11:00:00,EB,0,1,27,NaN,NaN,0.1000,0.0050,-0.0900,0.1816,0,0.0435,0.0000
2017-04-04 12:30:00,EB,0,1,23,4.2857,0.0000,0.0000,0.1000,0.1700,0.1125,0,0.9500,0.9000
2017-04-04 15:30:00,P,0,1,23,4.2857,-0.0429,-0.0100,-0.0300,-0.0475,0.0902,0,0.9500,0.9000
2017-04-06 09:30:00,EB,0,1,21,3.3333,1.0000,0.3000,-0.0200,0.1050,0.2009,0,0.8500,0.8000
2017-04-06 13:45:00,EB,0,1,21,3.3333,0.0000,0.0000,-0.0250,-0.1000,0.1874,0,0.8500,0.8000
2017-04-10 15:00:00,EB,0,1,17,2.3077,-0.0808,-0.0350,-0.0800,-0.1790,0.0578,0,0.7500,0.7000
2017-04-19 14:00:00,EB,0,1,8,1.3636,5.0455,3.7000,0.0050,0.0975,-0.1417,0,0.4000,0.3500
2017-04-19 16:30:00,EB,0,1,8,1.3636,0.0000,0.0000,-0.0050,0.2000,-0.0310,0,0.4000,0.3500
2017-04-21 16:00:00,P,0,1,6,1.2500,-0.0063,-0.0050,0.0000,0.0233,0.0787,0,0.3000,0.2500
2017-04-27 13:45:00,GC_ME,1,0,0,1.0000,-0.1650,-0.1650,-0.2050,-0.3940,0.0252,1,0.1000,0.0500
2017-05-04 12:30:00,EB,0,1,35,NaN,NaN,0.0000,0.1000,-0.0508,0.1046,0,0.8696,0.8261
2017-05-04 13:00:00,EB,0,1,35,NaN,NaN,0.0000,0.0200,0.0333,0.0509,0,0.8696,0.8261
2017-05-04 13:35:00,EB,0,1,35,NaN,NaN,0.0000,0.0200,-0.1250,-0.0774,0,0.8696,0.8261
2017-05-10 13:00:00,P,0,1,29,NaN,NaN,0.0000,0.0200,0.1400,0.0582,0,0.6957,0.6522
2017-05-15 13:45:00,EB,0,1,24,5.0000,0.0000,0.0000,0.0000,-0.1175,0.0143,0,0.5652,0.5217
2017-05-18 09:50:00,EB,0,1,21,3.3333,-0.0833,-0.0250,-0.0250,-0.0200,-0.1534,0,0.4348,0.3913
2017-05-18 14:30:00,EB,0,1,21,3.3333,0.0000,0.0000,0.0300,0.1933,0.1992,0,0.4348,0.3913
2017-05-18 14:45:00,EB,0,1,21,3.3333,0.0000,0.0000,0.0300,0.2640,0.2502,0,0.4348,0.3913
2017-05-19 11:00:00,EB,0,1,20,3.0000,0.0000,0.0000,0.0400,0.1750,0.1249,0,0.3913,0.3478
