scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,mps,mps,1,1,0.00843167,1.00000,1.00000,0.0000
block,mps,mps,1,2,0.0213926,1.00000,1.00000,0.0000
block,mps,mps,1,3,0.0276757,1.00000,1.00000,0.0000
block,mps,mps,1,4,0.0321764,1.00000,1.00000,0.0000
block,mps,mps,1,5,0.0294689,1.00000,1.00000,0.0000
block,mps,mps,1,6,0.0301947,1.00000,1.00000,0.0000
block,mps,mps,1,7,0.0295498,1.00000,1.00000,0.0000
block,mps,mps,1,8,0.0293302,1.00000,1.00000,0.0000
block,mps,mps,1,9,0.028381,1.00000,1.00000,0.0000
block,mps,mps,1,10,0.0241941,1.00000,1.00000,0.0000
block,mps,mps,1,11,0.0207737,1.00000,1.00000,0.0000
block,mps,mps,1,12,0.0169583,1.00000,1.00000,0.0000
block,mps,mps,1,13,0.0126178,1.00000,1.00000,0.0000
block,mps,mps,1,14,0.0109015,1.00000,1.00000,0.0000
block,mps,mps,1,15,0.0102145,1.00000,1.00000,0.0000
block,mps,mps,1,16,0.00874402,1.00000,1.00000,0.0000
block,mps,mps,1,17,0.00984459,1.00000,1.00000,0.0000
block,mps,mps,1,18,0.00913892,1.00000,1.00000,0.0000
block,mps,mps,1,19,0.00871374,1.00000,1.00000,0.0000
block,mps,mps,1,20,0.00772001,1.00000,1.00000,0.0000
block,mps,mps,1,21,0.00895702,1.00000,1.00000,0.0000
block,mps,mps,1,22,0.00840242,1.00000,1.00000,0.0000
block,mps,mps,1,23,0.00817244,1.00000,1.00000,0.0000
block,mps,mps,1,24,0.00842244,1.00000,1.00000,0.0000
block,mps,mps,1,25,0.0079032,1.00000,1.00000,0.0000
block,mps,mps,1,26,0.0097378,1.00000,1.00000,0.0000
block,mps,mps,1,27,0.0138085,1.00000,1.00000,0.0000
block,mps,mps,1,28,0.0137481,1.00000,1.00000,0.0000
block,mps,mps,1,29,0.408298,1.00000,1.00000,0.0000
block,mps,mps,1,30,0.420049,1.00000,1.00000,0.0000
block,mps,mps,1,31,0.0100528,1.00000,1.00000,0.0000
block,mps,mps,1,32,0.460005,1.00000,1.00000,0.0000
block,mps,mps,1,33,0.477787,1.00000,1.00000,0.0000
block,mps,mps,1,34,0.463045,1.00000,1.00000,0.0000
block,mps,mps,1,35,0.435411,1.00000,1.00000,0.0000
block,mps,mps,1,36,0.439602,1.00000,1.00000,0.0000
block,mps,mps,1,37,0.429411,1.00000,1.00000,0.0000
block,mps,mps,1,38,0.421835,1.00000,1.00000,0.0000
block,mps,mps,1,39,0.433321,1.00000,1.00000,0.0000
block,mps,mps,1,40,0.427642,1.00000,1.00000,0.0000
block,mps,mps,1,41,0.406245,1.00000,1.00000,0.0000
block,mps,mps,1,42,0.381639,1.00000,1.00000,0.0000
block,mps,mps,1,43,0.368641,1.00000,1.00000,0.0000
block,mps,mps,1,44,0.357738,1.00000,1.00000,0.0000
block,mps,mps,1,45,0.339035,1.00000,1.00000,0.0000
block,mps,mps,1,46,0.299599,1.00000,1.00000,0.0000
block,mps,mps,1,47,0.258179,1.00000,1.00000,0.0000
block,mps,mps,1,48,0.255224,1.00000,1.00000,0.0000
block,mps,i1y,0,1,0.00843167,0.49211,0.30065,0.1273
block,mps,i1y,0,2,0.0213926,0.34250,0.24502,0.0487
block,mps,i1y,0,3,0.0276757,0.48798,0.33145,0.1253
block,mps,i1y,0,4,0.0321764,0.55842,0.41350,0.1513
block,mps,i1y,0,5,0.0294689,0.61008,0.41644,0.1687
block,mps,i1y,0,6,0.0301947,0.57733,0.41714,0.1600
block,mps,i1y,0,7,0.0295498,0.91689,0.63471,0.3107
block,mps,i1y,0,8,0.0293302,1.19906,0.64656,0.3453
block,mps,i1y,0,9,0.028381,0.55098,0.42215,0.1413
block,mps,i1y,0,10,0.0241941,0.95029,0.58179,0.3100
block,mps,i1y,0,11,0.0207737,0.95089,0.74867,0.3613
block,mps,i1y,0,12,0.0169583,1.01678,0.70034,0.3493
block,mps,i1y,0,13,0.0126178,1.24705,0.57119,0.3033
block,mps,i1y,0,14,0.0109015,1.50028,0.98467,0.4940
block,mps,i1y,0,15,0.0102145,1.66764,1.11257,0.5540
block,mps,i1y,0,16,0.00874402,1.83873,0.99647,0.5000
block,mps,i1y,0,17,0.00984459,1.51404,0.76112,0.4287
block,mps,i1y,0,18,0.00913892,1.58243,0.99566,0.4987
block,mps,i1y,0,19,0.00871374,1.74799,1.05344,0.5200
block,mps,i1y,0,20,0.00772001,2.14171,0.92420,0.4680
block,mps,i1y,0,21,0.00895702,1.47902,0.59134,0.3500
block,mps,i1y,0,22,0.00840242,1.93866,1.10731,0.5507
block,mps,i1y,0,23,0.00817244,3.93221,1.84151,0.7700
block,mps,i1y,0,24,0.00842244,2.05503,1.08563,0.5200
block,mps,i1y,0,25,0.0079032,1.87207,0.67987,0.3933
block,mps,i1y,0,26,0.0097378,1.80786,1.01986,0.5120
block,mps,i1y,0,27,0.0138085,3.43171,1.24541,0.5767
block,mps,i1y,0,28,0.0137481,1.52196,0.88662,0.4493
block,mps,i1y,0,29,0.408298,0.48841,0.37435,0.1153
block,mps,i1y,0,30,0.420049,0.55322,0.36965,0.1560
block,mps,i1y,0,31,0.0100528,2.07805,1.03031,0.5100
block,mps,i1y,0,32,0.460005,0.33762,0.22833,0.0507
block,mps,i1y,0,33,0.477787,0.44115,0.26850,0.0847
block,mps,i1y,0,34,0.463045,0.37009,0.26114,0.0567
block,mps,i1y,0,35,0.435411,0.30738,0.18976,0.0507
block,mps,i1y,0,36,0.439602,0.32254,0.19270,0.0580
block,mps,i1y,0,37,0.429411,0.31369,0.20394,0.0393
block,mps,i1y,0,38,0.421835,0.35125,0.22151,0.0713
block,mps,i1y,0,39,0.433321,0.36553,0.23875,0.0687
block,mps,i1y,0,40,0.427642,0.38624,0.24381,0.0767
block,mps,i1y,0,41,0.406245,0.38506,0.27484,0.0553
block,mps,i1y,0,42,0.381639,0.53456,0.40692,0.1340
block,mps,i1y,0,43,0.368641,0.31964,0.22041,0.0420
block,mps,i1y,0,44,0.357738,0.44331,0.33841,0.0833
block,mps,i1y,0,45,0.339035,0.35160,0.23967,0.0553
block,mps,i1y,0,46,0.299599,0.48324,0.34414,0.1040
block,mps,i1y,0,47,0.258179,0.55122,0.39660,0.1633
block,mps,i1y,0,48,0.255224,0.56271,0.37756,0.1480
block,mps,ip,0,1,0.00843167,1.00188,0.64386,0.2940
block,mps,ip,0,2,0.0213926,0.68030,0.48636,0.1973
block,mps,ip,0,3,0.0276757,0.54957,0.36933,0.1467
block,mps,ip,0,4,0.0321764,0.78834,0.57201,0.2453
block,mps,ip,0,5,0.0294689,0.72216,0.45373,0.2433
block,mps,ip,0,6,0.0301947,0.74192,0.56612,0.2193
block,mps,ip,0,7,0.0295498,0.70358,0.43388,0.2427
block,mps,ip,0,8,0.0293302,0.90189,0.56079,0.2713
block,mps,ip,0,9,0.028381,0.87983,0.56581,0.2800
block,mps,ip,0,10,0.0241941,1.33654,0.80277,0.4260
block,mps,ip,0,11,0.0207737,1.21257,0.73481,0.3587
block,mps,ip,0,12,0.0169583,1.74773,1.17706,0.5553
block,mps,ip,0,13,0.0126178,1.27269,0.71135,0.4007
block,mps,ip,0,14,0.0109015,2.12709,1.14648,0.5480
block,mps,ip,0,15,0.0102145,1.85387,1.12309,0.5440
block,mps,ip,0,16,0.00874402,1.66764,1.21702,0.5827
block,mps,ip,0,17,0.00984459,2.03411,0.95452,0.4847
block,mps,ip,0,18,0.00913892,2.16851,1.12306,0.5407
block,mps,ip,0,19,0.00871374,1.12575,0.60658,0.3227
block,mps,ip,0,20,0.00772001,2.85644,1.08071,0.5227
block,mps,ip,0,21,0.00895702,1.39830,0.80028,0.4200
block,mps,ip,0,22,0.00840242,2.63506,1.02298,0.5153
block,mps,ip,0,23,0.00817244,1.83985,0.92037,0.4700
block,mps,ip,0,24,0.00842244,1.99865,0.89260,0.4520
block,mps,ip,0,25,0.0079032,1.80558,0.78125,0.4240
block,mps,ip,0,26,0.0097378,1.31397,0.67252,0.3560
block,mps,ip,0,27,0.0138085,2.03572,1.14940,0.5453
block,mps,ip,0,28,0.0137481,1.87548,0.99097,0.4980
block,mps,ip,0,29,0.408298,0.44743,0.28450,0.1233
block,mps,ip,0,30,0.420049,0.40995,0.29029,0.0800
block,mps,ip,0,31,0.0100528,3.75877,1.36580,0.5987
block,mps,ip,0,32,0.460005,0.37989,0.28916,0.0553
block,mps,ip,0,33,0.477787,0.48891,0.38421,0.0993
block,mps,ip,0,34,0.463045,0.44867,0.27811,0.0987
block,mps,ip,0,35,0.435411,0.35254,0.27637,0.0353
block,mps,ip,0,36,0.439602,0.42605,0.29636,0.0840
block,mps,ip,0,37,0.429411,0.39260,0.29061,0.0633
block,mps,ip,0,38,0.421835,0.39922,0.31354,0.0547
block,mps,ip,0,39,0.433321,0.47427,0.39260,0.0913
block,mps,ip,0,40,0.427642,0.33946,0.25916,0.0320
block,mps,ip,0,41,0.406245,0.44675,0.34016,0.0813
block,mps,ip,0,42,0.381639,0.48578,0.35074,0.1200
block,mps,ip,0,43,0.368641,0.30171,0.20432,0.0447
block,mps,ip,0,44,0.357738,0.40237,0.32046,0.0553
block,mps,ip,0,45,0.339035,0.34255,0.22708,0.0493
block,mps,ip,0,46,0.299599,0.42159,0.30363,0.0807
block,mps,ip,0,47,0.258179,0.50220,0.38084,0.1200
block,mps,ip,0,48,0.255224,0.36607,0.24400,0.0707
block,mps,hicp,0,1,0.00843167,0.81403,0.60695,0.2940
block,mps,hicp,0,2,0.0213926,0.54409,0.41181,0.1693
block,mps,hicp,0,3,0.0276757,0.59868,0.51343,0.1860
block,mps,hicp,0,4,0.0321764,0.72255,0.54627,0.2567
block,mps,hicp,0,5,0.0294689,0.92118,0.70469,0.3420
block,mps,hicp,0,6,0.0301947,0.83355,0.50491,0.2827
block,mps,hicp,0,7,0.0295498,1.06060,0.74434,0.3700
block,mps,hicp,0,8,0.0293302,1.00847,0.69948,0.3487
block,mps,hicp,0,9,0.028381,0.93449,0.61196,0.3133
block,mps,hicp,0,10,0.0241941,1.04067,0.74264,0.3587
block,mps,hicp,0,11,0.0207737,1.41724,0.89278,0.4527
block,mps,hicp,0,12,0.0169583,1.03282,0.63038,0.3287
block,mps,hicp,0,13,0.0126178,1.30367,0.84024,0.4407
block,mps,hicp,0,14,0.0109015,1.57443,0.78559,0.4200
block,mps,hicp,0,15,0.0102145,1.62861,1.04176,0.5153
block,mps,hicp,0,16,0.00874402,2.18178,1.02837,0.5067
block,mps,hicp,0,17,0.00984459,1.97219,1.08340,0.5247
block,mps,hicp,0,18,0.00913892,1.26923,0.69164,0.3500
block,mps,hicp,0,19,0.00871374,1.50078,0.77634,0.3973
block,mps,hicp,0,20,0.00772001,2.33360,1.12901,0.5333
block,mps,hicp,0,21,0.00895702,1.64935,0.99140,0.4953
block,mps,hicp,0,22,0.00840242,1.47148,0.73345,0.4093
block,mps,hicp,0,23,0.00817244,1.86906,0.70496,0.3980
block,mps,hicp,0,24,0.00842244,2.39352,1.38819,0.5800
block,mps,hicp,0,25,0.0079032,1.57201,0.78017,0.4113
block,mps,hicp,0,26,0.0097378,1.57183,1.07663,0.5460
block,mps,hicp,0,27,0.0138085,2.06590,1.15298,0.5527
block,mps,hicp,0,28,0.0137481,1.85249,0.91083,0.4633
block,mps,hicp,0,29,0.408298,0.48021,0.30254,0.1440
block,mps,hicp,0,30,0.420049,0.80075,0.65800,0.3027
block,mps,hicp,0,31,0.0100528,1.84681,1.08164,0.5307
block,mps,hicp,0,32,0.460005,0.60084,0.38947,0.1967
block,mps,hicp,0,33,0.477787,0.60678,0.48610,0.1827
block,mps,hicp,0,34,0.463045,0.38132,0.27679,0.0580
block,mps,hicp,0,35,0.435411,0.35195,0.24692,0.0507
block,mps,hicp,0,36,0.439602,0.35552,0.25652,0.0553
block,mps,hicp,0,37,0.429411,0.24406,0.12636,0.0320
block,mps,hicp,0,38,0.421835,0.32807,0.24881,0.0287
block,mps,hicp,0,39,0.433321,0.34922,0.25480,0.0520
block,mps,hicp,0,40,0.427642,0.22829,0.17659,0.0120
block,mps,hicp,0,41,0.406245,0.30401,0.24084,0.0180
block,mps,hicp,0,42,0.381639,0.29575,0.22443,0.0233
block,mps,hicp,0,43,0.368641,0.36195,0.26351,0.0480
block,mps,hicp,0,44,0.357738,0.32468,0.24361,0.0340
block,mps,hicp,0,45,0.339035,0.23461,0.15973,0.0260
block,mps,hicp,0,46,0.299599,0.40479,0.30257,0.0647
block,mps,hicp,0,47,0.258179,0.41154,0.34823,0.0493
block,mps,hicp,0,48,0.255224,0.33770,0.24226,0.0413
block,mps,stoxx,0,1,0.00843167,0.65855,0.45570,0.2080
block,mps,stoxx,0,2,0.0213926,0.54813,0.41793,0.1520
block,mps,stoxx,0,3,0.0276757,0.76761,0.57034,0.2293
block,mps,stoxx,0,4,0.0321764,0.61290,0.39341,0.1940
block,mps,stoxx,0,5,0.0294689,0.88378,0.67859,0.3100
block,mps,stoxx,0,6,0.0301947,0.91839,0.60194,0.3140
block,mps,stoxx,0,7,0.0295498,0.95192,0.55617,0.3027
block,mps,stoxx,0,8,0.0293302,1.10752,0.71029,0.3620
block,mps,stoxx,0,9,0.028381,1.17248,0.74623,0.3927
block,mps,stoxx,0,10,0.0241941,1.38195,0.90301,0.4513
block,mps,stoxx,0,11,0.0207737,1.69027,1.15824,0.5653
block,mps,stoxx,0,12,0.0169583,1.34921,0.89019,0.4533
block,mps,stoxx,0,13,0.0126178,2.49335,1.36807,0.6113
block,mps,stoxx,0,14,0.0109015,1.85638,1.05968,0.5173
block,mps,stoxx,0,15,0.0102145,1.87816,1.06703,0.5153
block,mps,stoxx,0,16,0.00874402,2.21559,0.89739,0.4640
block,mps,stoxx,0,17,0.00984459,1.60006,0.74736,0.4173
block,mps,stoxx,0,18,0.00913892,2.24342,1.17394,0.5567
block,mps,stoxx,0,19,0.00871374,2.66927,1.00253,0.5007
block,mps,stoxx,0,20,0.00772001,2.27490,0.97220,0.4887
block,mps,stoxx,0,21,0.00895702,1.75797,1.22744,0.6080
block,mps,stoxx,0,22,0.00840242,1.79794,0.82863,0.4613
block,mps,stoxx,0,23,0.00817244,1.95025,0.93118,0.4780
block,mps,stoxx,0,24,0.00842244,2.34188,1.19659,0.5600
block,mps,stoxx,0,25,0.0079032,2.22450,0.83503,0.4400
block,mps,stoxx,0,26,0.0097378,1.72311,0.71708,0.3873
block,mps,stoxx,0,27,0.0138085,1.73554,1.10740,0.5320
block,mps,stoxx,0,28,0.0137481,1.67329,0.96798,0.4920
block,mps,stoxx,0,29,0.408298,0.29215,0.20700,0.0200
block,mps,stoxx,0,30,0.420049,0.29155,0.22856,0.0147
block,mps,stoxx,0,31,0.0100528,1.95794,0.87568,0.4567
block,mps,stoxx,0,32,0.460005,0.43479,0.29889,0.1033
block,mps,stoxx,0,33,0.477787,0.30511,0.19955,0.0447
block,mps,stoxx,0,34,0.463045,0.39170,0.28123,0.0680
block,mps,stoxx,0,35,0.435411,0.52168,0.40619,0.1247
block,mps,stoxx,0,36,0.439602,0.28346,0.14630,0.0427
block,mps,stoxx,0,37,0.429411,0.42987,0.33056,0.0773
block,mps,stoxx,0,38,0.421835,0.38937,0.32512,0.0487
block,mps,stoxx,0,39,0.433321,0.47419,0.35755,0.0887
block,mps,stoxx,0,40,0.427642,0.37074,0.29974,0.0567
block,mps,stoxx,0,41,0.406245,0.31170,0.22333,0.0440
block,mps,stoxx,0,42,0.381639,0.28378,0.17346,0.0420
block,mps,stoxx,0,43,0.368641,0.36529,0.23918,0.0740
block,mps,stoxx,0,44,0.357738,0.40179,0.30656,0.0573
block,mps,stoxx,0,45,0.339035,0.45673,0.36460,0.0880
block,mps,stoxx,0,46,0.299599,0.47489,0.33524,0.1000
block,mps,stoxx,0,47,0.258179,0.47950,0.36711,0.1040
block,mps,stoxx,0,48,0.255224,0.41540,0.27101,0.1040
block,i1y,mps,1,1,0.00843167,1.00000,1.00000,0.0000
block,i1y,mps,1,2,0.0213926,1.00000,1.00000,0.0000
block,i1y,mps,1,3,0.0276757,1.00000,1.00000,0.0000
block,i1y,mps,1,4,0.0321764,1.00000,1.00000,0.0000
block,i1y,mps,1,5,0.0294689,1.00000,1.00000,0.0000
block,i1y,mps,1,6,0.0301947,1.00000,1.00000,0.0000
block,i1y,mps,1,7,0.0295498,1.00000,1.00000,0.0000
block,i1y,mps,1,8,0.0293302,1.00000,1.00000,0.0000
block,i1y,mps,1,9,0.028381,1.00000,1.00000,0.0000
block,i1y,mps,1,10,0.0241941,1.00000,1.00000,0.0000
block,i1y,mps,1,11,0.0207737,1.00000,1.00000,0.0000
block,i1y,mps,1,12,0.0169583,1.00000,1.00000,0.0000
block,i1y,mps,1,13,0.0126178,1.00000,1.00000,0.0000
block,i1y,mps,1,14,0.0109015,1.00000,1.00000,0.0000
block,i1y,mps,1,15,0.0102145,1.00000,1.00000,0.0000
block,i1y,mps,1,16,0.00874402,1.00000,1.00000,0.0000
block,i1y,mps,1,17,0.00984459,1.00000,1.00000,0.0000
block,i1y,mps,1,18,0.00913892,1.00000,1.00000,0.0000
block,i1y,mps,1,19,0.00871374,1.00000,1.00000,0.0000
block,i1y,mps,1,20,0.00772001,1.00000,1.00000,0.0000
block,i1y,mps,1,21,0.00895702,1.00000,1.00000,0.0000
block,i1y,mps,1,22,0.00840242,1.00000,1.00000,0.0000
block,i1y,mps,1,23,0.00817244,1.00000,1.00000,0.0000
block,i1y,mps,1,24,0.00842244,1.00000,1.00000,0.0000
block,i1y,mps,1,25,0.0079032,1.00000,1.00000,0.0000
block,i1y,mps,1,26,0.0097378,1.00000,1.00000,0.0000
block,i1y,mps,1,27,0.0138085,1.00000,1.00000,0.0000
block,i1y,mps,1,28,0.0137481,1.00000,1.00000,0.0000
block,i1y,mps,1,29,0.408298,1.00000,1.00000,0.0000
block,i1y,mps,1,30,0.420049,1.00000,1.00000,0.0000
block,i1y,mps,1,31,0.0100528,1.00000,1.00000,0.0000
block,i1y,mps,1,32,0.460005,1.00000,1.00000,0.0000
block,i1y,mps,1,33,0.477787,1.00000,1.00000,0.0000
block,i1y,mps,1,34,0.463045,1.00000,1.00000,0.0000
block,i1y,mps,1,35,0.435411,1.00000,1.00000,0.0000
block,i1y,mps,1,36,0.439602,1.00000,1.00000,0.0000
block,i1y,mps,1,37,0.429411,1.00000,1.00000,0.0000
block,i1y,mps,1,38,0.421835,1.00000,1.00000,0.0000
block,i1y,mps,1,39,0.433321,1.00000,1.00000,0.0000
block,i1y,mps,1,40,0.427642,1.00000,1.00000,0.0000
block,i1y,mps,1,41,0.406245,1.00000,1.00000,0.0000
block,i1y,mps,1,42,0.381639,1.00000,1.00000,0.0000
block,i1y,mps,1,43,0.368641,1.00000,1.00000,0.0000
block,i1y,mps,1,44,0.357738,1.00000,1.00000,0.0000
block,i1y,mps,1,45,0.339035,1.00000,1.00000,0.0000
block,i1y,mps,1,46,0.299599,1.00000,1.00000,0.0000
block,i1y,mps,1,47,0.258179,1.00000,1.00000,0.0000
block,i1y,mps,1,48,0.255224,1.00000,1.00000,0.0000
block,i1y,i1y,0,1,0.00843167,0.37814,0.24226,0.0780
block,i1y,i1y,0,2,0.0213926,0.68642,0.46093,0.2147
block,i1y,i1y,0,3,0.0276757,0.77595,0.47199,0.2373
block,i1y,i1y,0,4,0.0321764,1.00212,0.47580,0.2733
block,i1y,i1y,0,5,0.0294689,1.54888,0.95062,0.4833
block,i1y,i1y,0,6,0.0301947,2.89668,1.33268,0.5793
block,i1y,i1y,0,7,0.0295498,1.45743,0.65588,0.3347
block,i1y,i1y,0,8,0.0293302,1.87701,1.18286,0.5580
block,i1y,i1y,0,9,0.028381,1.66689,0.90975,0.4587
block,i1y,i1y,0,10,0.0241941,3.03341,1.65496,0.6433
block,i1y,i1y,0,11,0.0207737,1.42079,0.71509,0.4033
block,i1y,i1y,0,12,0.0169583,1.80445,0.93034,0.4747
block,i1y,i1y,0,13,0.0126178,1.34113,0.88115,0.4600
block,i1y,i1y,0,14,0.0109015,1.24363,0.65414,0.3913
block,i1y,i1y,0,15,0.0102145,2.81359,1.38732,0.6380
block,i1y,i1y,0,16,0.00874402,2.14523,1.22818,0.5773
block,i1y,i1y,0,17,0.00984459,2.18321,1.39763,0.6113
block,i1y,i1y,0,18,0.00913892,1.73976,0.73703,0.4093
block,i1y,i1y,0,19,0.00871374,1.72817,1.06881,0.5253
block,i1y,i1y,0,20,0.00772001,2.43205,1.04968,0.5140
block,i1y,i1y,0,21,0.00895702,3.37299,1.36502,0.6073
block,i1y,i1y,0,22,0.00840242,2.58918,1.52114,0.6413
block,i1y,i1y,0,23,0.00817244,4.16762,1.77414,0.6800
block,i1y,i1y,0,24,0.00842244,3.44354,1.60810,0.6607
block,i1y,i1y,0,25,0.0079032,1.14499,0.66174,0.3307
block,i1y,i1y,0,26,0.0097378,1.68950,0.78565,0.4240
block,i1y,i1y,0,27,0.0138085,3.02656,1.01069,0.5027
block,i1y,i1y,0,28,0.0137481,13.02717,1.57746,0.6347
block,i1y,i1y,0,29,0.408298,2.88724,2.63373,0.9827
block,i1y,i1y,0,30,0.420049,2.70674,2.43707,0.9893
block,i1y,i1y,0,31,0.0100528,57.51958,49.71087,0.9233
block,i1y,i1y,0,32,0.460005,2.06408,1.86087,0.9400
block,i1y,i1y,0,33,0.477787,1.91144,1.69684,0.8920
block,i1y,i1y,0,34,0.463045,1.87026,1.68828,0.8947
block,i1y,i1y,0,35,0.435411,1.95128,1.68690,0.8533
block,i1y,i1y,0,36,0.439602,1.86819,1.60518,0.8720
block,i1y,i1y,0,37,0.429411,1.90991,1.65903,0.8800
block,i1y,i1y,0,38,0.421835,1.90646,1.69185,0.8747
block,i1y,i1y,0,39,0.433321,2.05971,1.81281,0.8853
block,i1y,i1y,0,40,0.427642,2.01069,1.80585,0.8873
block,i1y,i1y,0,41,0.406245,2.09141,1.83393,0.8853
block,i1y,i1y,0,42,0.381639,1.81437,1.62108,0.8080
block,i1y,i1y,0,43,0.368641,1.84175,1.66106,0.8073
block,i1y,i1y,0,44,0.357738,1.76250,1.50542,0.7853
block,i1y,i1y,0,45,0.339035,1.71352,1.52530,0.7133
block,i1y,i1y,0,46,0.299599,2.22830,1.86567,0.8380
block,i1y,i1y,0,47,0.258179,2.49045,2.18418,0.8873
block,i1y,i1y,0,48,0.255224,2.70294,2.36721,0.8980
block,i1y,ip,0,1,0.00843167,0.68595,0.51643,0.2047
block,i1y,ip,0,2,0.0213926,0.55576,0.42353,0.1520
block,i1y,ip,0,3,0.0276757,0.71956,0.54193,0.2420
block,i1y,ip,0,4,0.0321764,0.71556,0.48067,0.2353
block,i1y,ip,0,5,0.0294689,1.04467,0.73775,0.3680
block,i1y,ip,0,6,0.0301947,1.54256,1.18776,0.5833
block,i1y,ip,0,7,0.0295498,1.48353,0.87194,0.4693
block,i1y,ip,0,8,0.0293302,1.54548,0.98930,0.4967
block,i1y,ip,0,9,0.028381,1.81344,0.97543,0.4920
block,i1y,ip,0,10,0.0241941,2.89480,1.58209,0.6400
block,i1y,ip,0,11,0.0207737,1.37430,0.74957,0.4047
block,i1y,ip,0,12,0.0169583,1.67736,0.89601,0.4693
block,i1y,ip,0,13,0.0126178,2.54988,1.42820,0.6533
block,i1y,ip,0,14,0.0109015,1.23334,0.61493,0.3760
block,i1y,ip,0,15,0.0102145,2.67901,1.01596,0.5033
block,i1y,ip,0,16,0.00874402,1.93934,0.70231,0.4000
block,i1y,ip,0,17,0.00984459,2.56561,0.64325,0.4280
block,i1y,ip,0,18,0.00913892,2.17196,0.91944,0.4727
block,i1y,ip,0,19,0.00871374,1.83413,0.68570,0.4107
block,i1y,ip,0,20,0.00772001,1.71845,0.84919,0.4440
block,i1y,ip,0,21,0.00895702,2.60894,1.29342,0.5753
block,i1y,ip,0,22,0.00840242,1.25791,0.67762,0.3913
block,i1y,ip,0,23,0.00817244,2.51609,1.18318,0.5520
block,i1y,ip,0,24,0.00842244,2.60499,1.29402,0.5733
block,i1y,ip,0,25,0.0079032,2.63612,0.85365,0.4513
block,i1y,ip,0,26,0.0097378,1.76248,1.07035,0.5213
block,i1y,ip,0,27,0.0138085,10.24590,1.56729,0.6567
block,i1y,ip,0,28,0.0137481,19.87640,3.11595,0.7227
block,i1y,ip,0,29,0.408298,4.59918,4.41021,1.0000
block,i1y,ip,0,30,0.420049,4.28984,4.13802,1.0000
block,i1y,ip,0,31,0.0100528,79.52542,81.45854,0.9767
block,i1y,ip,0,32,0.460005,3.30381,3.17457,1.0000
block,i1y,ip,0,33,0.477787,2.97606,2.85882,1.0000
block,i1y,ip,0,34,0.463045,2.86301,2.68637,0.9987
block,i1y,ip,0,35,0.435411,2.88484,2.68214,0.9993
block,i1y,ip,0,36,0.439602,2.59174,2.44293,0.9973
block,i1y,ip,0,37,0.429411,2.50860,2.32051,0.9987
block,i1y,ip,0,38,0.421835,2.38562,2.24582,0.9987
block,i1y,ip,0,39,0.433321,2.21238,2.06948,0.9973
block,i1y,ip,0,40,0.427642,2.17997,2.05461,0.9953
block,i1y,ip,0,41,0.406245,2.30038,2.15385,0.9953
block,i1y,ip,0,42,0.381639,2.32566,2.17135,0.9933
block,i1y,ip,0,43,0.368641,2.44138,2.27839,1.0000
block,i1y,ip,0,44,0.357738,2.47637,2.32425,0.9953
block,i1y,ip,0,45,0.339035,2.62954,2.47186,0.9973
block,i1y,ip,0,46,0.299599,3.07900,2.88504,1.0000
block,i1y,ip,0,47,0.258179,3.36956,3.18027,1.0000
block,i1y,ip,0,48,0.255224,3.55676,3.31516,0.9993
block,i1y,hicp,0,1,0.00843167,0.73200,0.53209,0.2333
block,i1y,hicp,0,2,0.0213926,0.43233,0.32020,0.0913
block,i1y,hicp,0,3,0.0276757,0.60211,0.46569,0.1920
block,i1y,hicp,0,4,0.0321764,0.69240,0.52842,0.2247
block,i1y,hicp,0,5,0.0294689,0.76543,0.60046,0.2793
block,i1y,hicp,0,6,0.0301947,1.33832,1.06804,0.5347
block,i1y,hicp,0,7,0.0295498,1.01607,0.72098,0.3973
block,i1y,hicp,0,8,0.0293302,1.81154,1.54712,0.7507
block,i1y,hicp,0,9,0.028381,1.86097,1.47828,0.6507
block,i1y,hicp,0,10,0.0241941,3.22692,2.79288,0.8673
block,i1y,hicp,0,11,0.0207737,3.52985,3.03403,0.8200
block,i1y,hicp,0,12,0.0169583,4.39161,3.53718,0.8707
block,i1y,hicp,0,13,0.0126178,5.30368,4.03071,0.7140
block,i1y,hicp,0,14,0.0109015,5.19505,2.46485,0.7520
block,i1y,hicp,0,15,0.0102145,7.92095,6.21135,0.8087
block,i1y,hicp,0,16,0.00874402,6.37984,3.20090,0.7273
block,i1y,hicp,0,17,0.00984459,5.92519,1.60360,0.6267
block,i1y,hicp,0,18,0.00913892,7.83455,4.95541,0.7747
block,i1y,hicp,0,19,0.00871374,6.30528,2.55444,0.7447
block,i1y,hicp,0,20,0.00772001,8.41873,2.32582,0.7007
block,i1y,hicp,0,21,0.00895702,4.70868,1.21610,0.5533
block,i1y,hicp,0,22,0.00840242,4.87021,1.81961,0.6333
block,i1y,hicp,0,23,0.00817244,2.23023,0.82652,0.4233
block,i1y,hicp,0,24,0.00842244,4.19050,1.63776,0.6300
block,i1y,hicp,0,25,0.0079032,2.81144,1.42580,0.6027
block,i1y,hicp,0,26,0.0097378,2.12971,1.05003,0.5127
block,i1y,hicp,0,27,0.0138085,2.50788,1.28696,0.5960
block,i1y,hicp,0,28,0.0137481,2.10447,1.03451,0.5107
block,i1y,hicp,0,29,0.408298,0.64429,0.58963,0.1533
block,i1y,hicp,0,30,0.420049,0.66654,0.59681,0.1507
