dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,400,2,12,BLP-pooled,2,10,0.007343813716,0.001741887986,0.001795819586,0.04237711158,0.975,0.2211157787,0.6,0.09126572184
sparse,fmar,40,400,2,12,BLP-pooled,2,11,0.004135283745,0.001659835708,0.00167693628,0.04095041245,0.975,0.2118283089,0.625,0.09295532273
sparse,fmar,40,400,2,12,BLP-pooled,2,12,0.0007671652354,0.002167143995,0.002167732537,0.04655891469,0.975,0.2198218965,0.6,0.09397996016
sparse,fmar,40,400,2,12,BLP-pooled,3,1,-0.04767566882,0.002577487392,0.00485045679,0.06964522087,0.7,0.1515776428,0.575,0.1155474179
sparse,fmar,40,400,2,12,BLP-pooled,3,2,-0.04358344206,0.003161889071,0.005061405492,0.07114355552,0.65,0.1513476894,0.725,0.1533640315
sparse,fmar,40,400,2,12,BLP-pooled,3,3,-0.01280366399,0.001972498935,0.002136432746,0.04622156148,0.95,0.165552874,0.9,0.1460443323
sparse,fmar,40,400,2,12,BLP-pooled,3,4,-0.01794392218,0.002086629548,0.002408613892,0.04907763128,0.9,0.1745703178,0.875,0.1490810467
sparse,fmar,40,400,2,12,BLP-pooled,3,5,0.003372333436,0.001693288494,0.001704661127,0.04128754203,0.975,0.1784403588,0.95,0.1509069657
sparse,fmar,40,400,2,12,BLP-pooled,3,6,0.008762661052,0.002167100505,0.002243884734,0.04736966048,0.9,0.1801588949,0.875,0.1501453317
sparse,fmar,40,400,2,12,BLP-pooled,3,7,0.01756623562,0.002923610198,0.003232182832,0.05685228959,0.925,0.1907424357,0.825,0.1444257577
sparse,fmar,40,400,2,12,BLP-pooled,3,8,0.01862429623,0.003546471238,0.003893335648,0.06239659965,0.9,0.1931642048,0.675,0.1394129318
sparse,fmar,40,400,2,12,BLP-pooled,3,9,0.02028451313,0.003724934425,0.004136395899,0.06431481865,0.85,0.1901142594,0.625,0.1323470909
sparse,fmar,40,400,2,12,BLP-pooled,3,10,0.02409546074,0.002429822756,0.003010413984,0.05486723963,0.95,0.1991555874,0.675,0.1287800093
sparse,fmar,40,400,2,12,BLP-pooled,3,11,0.02289513612,0.001993991651,0.002518178909,0.05018145982,1,0.1960090592,0.7,0.1234969785
sparse,fmar,40,400,2,12,BLP-pooled,3,12,0.01810090345,0.001981880459,0.002309523164,0.04805749852,0.975,0.1988306999,0.75,0.1198779907
