dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1,tau_q05,tau_q25,tau_q50,tau_q75,tau_q95
correct,pooled,1,2,10,0.4815722674,0.4351232981,0.1431914286,0.1878055684,0.3096959161,0.4351232981,0.6003513649,0.9322163156
correct,pooled,1,2,11,0.508488465,0.4604667331,0.16368,0.2011224006,0.3284966317,0.4604667331,0.6318759767,0.9792869336
correct,pooled,1,2,12,0.5339717128,0.4835593464,0.1821628571,0.2132779885,0.3469364989,0.4835593464,0.6627125926,1.024996349
correct,pooled,1,2,13,0.5589655523,0.5062259853,0.1984857143,0.2267968327,0.3639669784,0.5062259853,0.6919391152,1.071891413
correct,pooled,1,2,14,0.5823864186,0.5272263145,0.2141228571,0.2380723304,0.3811321677,0.5272263145,0.7195787839,1.113658405
correct,pooled,1,2,15,0.6043787851,0.5462572614,0.22532,0.2484260537,0.3941501253,0.5462572614,0.7482303294,1.155581487
correct,pooled,1,2,16,0.6241509388,0.5628100858,0.2346628571,0.2560676973,0.4053212204,0.5628100858,0.7719926081,1.200019904
correct,pooled,1,2,17,0.6433344136,0.5776828573,0.2416457143,0.2594066874,0.4144024005,0.5776828573,0.7973577551,1.250205397
correct,pooled,1,2,18,0.6623491992,0.5912184894,0.2473342857,0.25900233,0.4197189269,0.5912184894,0.8234670638,1.307826352
correct,pooled,1,2,19,0.6823546687,0.5998895166,0.2504485714,0.2533128434,0.4192429602,0.5998895166,0.8499699473,1.393025048
correct,pooled,1,2,20,0.7022099425,0.6012072025,0.2524857143,0.2376738368,0.4109303687,0.6012072025,0.8746761457,1.501713424
correct,pooled,1,3,1,0.3662415898,0.3202822265,0.03924285714,0.1061156743,0.2088620154,0.3202822265,0.4715666881,0.7791662172
correct,pooled,1,3,2,0.3562434401,0.3162821385,0.03577142857,0.1092815647,0.2095425483,0.3162821385,0.4575836035,0.7369879428
correct,pooled,1,3,3,0.3595909154,0.3226145618,0.03953714286,0.1162966704,0.2170888219,0.3226145618,0.4607204136,0.7271378211
correct,pooled,1,3,4,0.3715956305,0.3354145948,0.04909428571,0.1266509979,0.2292965293,0.3354145948,0.4746098719,0.7383687073
correct,pooled,1,3,5,0.3888800299,0.3522611083,0.06180857143,0.1383325312,0.2442825729,0.3522611083,0.4934543673,0.7613604181
correct,pooled,1,3,6,0.4103061841,0.3737400189,0.07893142857,0.1528495076,0.2624834267,0.3737400189,0.5161833215,0.7911361656
correct,pooled,1,3,7,0.4362611081,0.3978543455,0.1000771429,0.1678700716,0.2829728808,0.3978543455,0.5458535779,0.8350746144
correct,pooled,1,3,8,0.4649717372,0.4248583035,0.1238342857,0.1854853851,0.3054869549,0.4248583035,0.578526042,0.8793946754
correct,pooled,1,3,9,0.4955248871,0.4530793011,0.14912,0.2036969433,0.3287532687,0.4530793011,0.6133123273,0.9316881464
correct,pooled,1,3,10,0.5259279212,0.481165004,0.1720428571,0.2207512262,0.3510349648,0.481165004,0.6480777272,0.9842133341
correct,pooled,1,3,11,0.5541370265,0.5067242727,0.1928142857,0.2379769115,0.3718741303,0.5067242727,0.6808737438,1.030409105
correct,pooled,1,3,12,0.5813261437,0.5316330223,0.2124285714,0.2523941978,0.3914527506,0.5316330223,0.712952498,1.078769556
correct,pooled,1,3,13,0.6053302304,0.5533049495,0.2292571429,0.2628697057,0.4076269897,0.5533049495,0.7429524919,1.121462832
correct,pooled,1,3,14,0.6241546704,0.5704288653,0.2425285714,0.2695292149,0.4205871971,0.5704288653,0.7653164683,1.158849256
correct,pooled,1,3,15,0.6375113973,0.5815911604,0.25154,0.2749949106,0.4273669664,0.5815911604,0.7823865717,1.187195688
correct,pooled,1,3,16,0.647897759,0.5889749659,0.2575685714,0.2764954976,0.4314478779,0.5889749659,0.7962955756,1.218115997
correct,pooled,1,3,17,0.6555968418,0.5938137634,0.2606571429,0.2735331304,0.4313473045,0.5938137634,0.8087123411,1.247486517
correct,pooled,1,3,18,0.663779476,0.5967575932,0.2624771429,0.2662524827,0.4274762514,0.5967575932,0.8224483854,1.288568575
correct,pooled,1,3,19,0.674694201,0.5984479687,0.2642742857,0.25365298,0.4211937776,0.5984479687,0.8399245181,1.3483357
correct,pooled,1,3,20,0.69192653,0.5989093517,0.2648085714,0.23634293,0.4103971079,0.5989093517,0.8633559332,1.454938808
correct,pooled,2,1,1,0.385146363,0.3372782819,0.04635714286,0.1120406285,0.221278348,0.3372782819,0.495350166,0.8186942145
correct,pooled,2,1,2,0.3762834198,0.33438617,0.04380571429,0.1163525602,0.2234315381,0.33438617,0.4827484063,0.776475212
correct,pooled,2,1,3,0.38193521,0.3427317948,0.04910571429,0.1239531573,0.2323523921,0.3427317948,0.4881885536,0.771561455
correct,pooled,2,1,4,0.3973489515,0.3595851326,0.06080857143,0.1358727704,0.2476982522,0.3595851326,0.5049049431,0.7862691582
correct,pooled,2,1,5,0.4206741747,0.3824114859,0.07866571429,0.1514424525,0.2676687134,0.3824114859,0.5311208755,0.818548279
correct,pooled,2,1,6,0.4501075996,0.4105268711,0.1013971429,0.1708675221,0.2910300436,0.4105268711,0.5649023727,0.86273822
correct,pooled,2,1,7,0.4834641974,0.4407936021,0.1275657143,0.191198413,0.3166662753,0.4407936021,0.6025603661,0.9171118895
correct,pooled,2,1,8,0.5193143059,0.474204049,0.1552685714,0.2124171881,0.3433174211,0.474204049,0.6440824577,0.9759127679
correct,pooled,2,1,9,0.5547726565,0.5075434346,0.1827257143,0.2323355022,0.371018836,0.5075434346,0.6848001601,1.036050869
correct,pooled,2,1,10,0.5866889332,0.5374957529,0.20608,0.2518796205,0.3951859353,0.5374957529,0.7224382714,1.086595856
correct,pooled,2,1,11,0.6159259919,0.5637585805,0.22772,0.269122622,0.4173986341,0.5637585805,0.7553316976,1.135860113
correct,pooled,2,1,12,0.6399728523,0.585362783,0.2446457143,0.2820365283,0.434506309,0.585362783,0.7833449729,1.178260629
correct,pooled,2,1,13,0.6617049815,0.6046780449,0.2572285714,0.2932955562,0.4498194882,0.6046780449,0.8092324942,1.218291187
correct,pooled,2,1,14,0.6811980353,0.6219743735,0.26738,0.3029402214,0.4626626264,0.6219743735,0.8336022676,1.255306655
correct,pooled,2,1,15,0.6978579522,0.6368592885,0.2755657143,0.3110184136,0.4728059417,0.6368592885,0.854741342,1.286638143
correct,pooled,2,1,16,0.7120857412,0.6476922804,0.2811114286,0.3136037297,0.4790919468,0.6476922804,0.8735308574,1.325170279
correct,pooled,2,1,17,0.7224957062,0.6540336923,0.2855514286,0.3097707933,0.4789554425,0.6540336923,0.8901816295,1.364057311
correct,pooled,2,1,18,0.7313423754,0.6574886632,0.2874028571,0.3012919696,0.4752894715,0.6574886632,0.9050659214,1.408778183
correct,pooled,2,1,19,0.7405037061,0.6568567728,0.2879342857,0.2867351839,0.4663752875,0.6568567728,0.9210040111,1.472715974
correct,pooled,2,1,20,0.757353271,0.6567626568,0.2882685714,0.2656427351,0.4531733222,0.6567626568,0.9466255507,1.57885332
correct,pooled,2,2,1,0.3540483308,0.3058392252,0.03751714286,0.09711601014,0.195060025,0.3058392252,0.4581907528,0.7723047978
correct,pooled,2,2,2,0.3434819443,0.3010640366,0.03333714286,0.09955487486,0.1954956721,0.3010640366,0.4438955559,0.7315161448
correct,pooled,2,2,3,0.3433073651,0.3038058001,0.03536571429,0.1030889678,0.1997588714,0.3038058001,0.4436329371,0.7167724437
correct,pooled,2,2,4,0.3512445036,0.3132246926,0.04214,0.1094648252,0.2079393639,0.3132246926,0.4525330664,0.7202936127
correct,pooled,2,2,5,0.3652036668,0.3264484746,0.05366285714,0.1183808612,0.219511326,0.3264484746,0.4685986468,0.7406845633
correct,pooled,2,2,6,0.3832234563,0.3431214126,0.06851428571,0.1282994441,0.233112822,0.3431214126,0.4900515999,0.7700190502
correct,pooled,2,2,7,0.4028735229,0.3609904554,0.08480857143,0.1397522797,0.247473877,0.3609904554,0.5130220655,0.8042764878
correct,pooled,2,2,8,0.4243219773,0.380045609,0.1019057143,0.1512990991,0.26330464,0.380045609,0.5375349687,0.8422107153
correct,pooled,2,2,9,0.4459066729,0.3995528101,0.1185028571,0.1631252188,0.2789480723,0.3995528101,0.562105602,0.881155515
correct,pooled,2,2,10,0.4668142244,0.4188072688,0.1346885714,0.175068334,0.2941163643,0.4188072688,0.5857761426,0.9208438752
correct,pooled,2,2,11,0.4873469353,0.4370231751,0.1487428571,0.1869198177,0.3085309783,0.4370231751,0.6093532254,0.9574882719
correct,pooled,2,2,12,0.5062849876,0.4541153631,0.1630085714,0.1972628091,0.3219950976,0.4541153631,0.6322734385,0.9894547538
correct,pooled,2,2,13,0.5244230349,0.4712456701,0.1761771429,0.2057935311,0.3352725481,0.4712456701,0.6536431314,1.022365576
correct,pooled,2,2,14,0.5422201316,0.4872191095,0.1895742857,0.2148347824,0.3473762283,0.4872191095,0.6748971081,1.056460243
correct,pooled,2,2,15,0.560252567,0.5020810605,0.2009114286,0.2215296077,0.3578940399,0.5020810605,0.6972765657,1.09685429
correct,pooled,2,2,16,0.5772976026,0.5160183242,0.2092428571,0.2253121251,0.3666778712,0.5160183242,0.7192108646,1.13726738
correct,pooled,2,2,17,0.5909883114,0.5262826651,0.2153457143,0.2255799785,0.3715925768,0.5262826651,0.7368025758,1.178227058
correct,pooled,2,2,18,0.602312531,0.5328098684,0.2192542857,0.2221030079,0.3706273301,0.5328098684,0.7539599337,1.220158453
correct,pooled,2,2,19,0.6132504192,0.5349153559,0.2221885714,0.2122929341,0.3656384852,0.5349153559,0.7703349087,1.283677464
correct,pooled,2,2,20,0.6293081474,0.535283223,0.22326,0.1962964902,0.3560443458,0.535283223,0.7930831083,1.376857338
correct,pooled,2,3,1,0.3673550304,0.3213872691,0.03966,0.106346932,0.2089782961,0.3213872691,0.4738030423,0.7826776516
correct,pooled,2,3,2,0.3578843648,0.3185107989,0.03698,0.1095500322,0.2104785025,0.3185107989,0.4612281041,0.7393751126
correct,pooled,2,3,3,0.3607388327,0.324028617,0.04034,0.1160539155,0.2171422809,0.324028617,0.4633124659,0.7299426443
correct,pooled,2,3,4,0.3717439884,0.335773541,0.04858285714,0.1247911244,0.2279611606,0.335773541,0.4753179122,0.7400279879
correct,pooled,2,3,5,0.3877784746,0.3519446395,0.06072285714,0.1352399112,0.2419869194,0.3519446395,0.4939797522,0.7616878033
correct,pooled,2,3,6,0.4084814206,0.3720643837,0.07709428571,0.1472680222,0.2577047884,0.3720643837,0.5173667136,0.7933404471
correct,pooled,2,3,7,0.4323543381,0.3938382498,0.09609428571,0.1602876363,0.2759216805,0.3938382498,0.5442525661,0.834158003
correct,pooled,2,3,8,0.4580989249,0.4171456879,0.1154657143,0.1751517272,0.2958239485,0.4171456879,0.574526712,0.877238259
correct,pooled,2,3,9,0.4848580228,0.4417447232,0.1355828571,0.1906815108,0.3153685245,0.4417447232,0.6044431286,0.9251913763
correct,pooled,2,3,10,0.5111808374,0.4664183727,0.15512,0.206286005,0.3350930037,0.4664183727,0.6351861213,0.9679707185
correct,pooled,2,3,11,0.5360221659,0.4891227128,0.1733142857,0.2211472408,0.3537307262,0.4891227128,0.6633558351,1.010780829
correct,pooled,2,3,12,0.559890846,0.511001226,0.1900057143,0.2338843541,0.3710282589,0.511001226,0.6917631282,1.053341847
correct,pooled,2,3,13,0.5837187996,0.5318550205,0.2065942857,0.2464816277,0.3882505932,0.5318550205,0.7204965257,1.093506102
correct,pooled,2,3,14,0.6044072771,0.5512332249,0.21972,0.2555154891,0.4026229371,0.5512332249,0.7448725625,1.134545753
correct,pooled,2,3,15,0.6210990893,0.5658688292,0.2302914286,0.2632750181,0.412847012,0.5658688292,0.7660519043,1.166923708
correct,pooled,2,3,16,0.6362976217,0.5774621822,0.2398571429,0.2673620913,0.4209887858,0.5774621822,0.7866222742,1.204212858
correct,pooled,2,3,17,0.648509421,0.5855161819,0.24718,0.266811272,0.4249281682,0.5855161819,0.8033150649,1.242583394
correct,pooled,2,3,18,0.6594583693,0.5918985396,0.2524571429,0.2636446924,0.4254791837,0.5918985396,0.8180276999,1.282504918
correct,pooled,2,3,19,0.6703266606,0.5938766475,0.2548942857,0.2536088556,0.4202508153,0.5938766475,0.8359120219,1.344486269
correct,pooled,2,3,20,0.6860524728,0.5918181675,0.2558314286,0.2356154752,0.4079434707,0.5918181675,0.8583363289,1.448227489
correct,pooled,3,1,1,0.3762539057,0.3288136513,0.0438,0.1093035115,0.2134657546,0.3288136513,0.4853666912,0.8017553813
correct,pooled,3,1,2,0.3672944485,0.3258788395,0.04074857143,0.1125080936,0.2146423676,0.3258788395,0.4738226674,0.7629912133
correct,pooled,3,1,3,0.3714997699,0.3324585386,0.04511428571,0.1193619659,0.2222684315,0.3324585386,0.4780875504,0.7539231055
correct,pooled,3,1,4,0.3851351468,0.3472947544,0.05544571429,0.1307972084,0.2358330878,0.3472947544,0.4921913335,0.7667437449
correct,pooled,3,1,5,0.4074364943,0.3689159987,0.07302,0.1453144126,0.2546948839,0.3689159987,0.5179532431,0.7975516054
correct,pooled,3,1,6,0.4357014726,0.3956426559,0.09581428571,0.163024989,0.277698688,0.3956426559,0.5501197952,0.8422415085
correct,pooled,3,1,7,0.4664345206,0.4245244036,0.1193257143,0.1810565662,0.3019309577,0.4245244036,0.584961279,0.8927731205
correct,pooled,3,1,8,0.4991008552,0.4546311641,0.1443228571,0.2008402731,0.3272390018,0.4546311641,0.6207093407,0.9465912451
correct,pooled,3,1,9,0.5317774132,0.4843601415,0.1684485714,0.2199976007,0.3523823859,0.4843601415,0.6587853395,0.9980913499
correct,pooled,3,1,10,0.5630586823,0.5135886543,0.1908514286,0.238079744,0.3751633505,0.5135886543,0.6947316162,1.053206786
correct,pooled,3,1,11,0.5911177727,0.5398558039,0.2094,0.2544831576,0.3961332037,0.5398558039,0.727591557,1.098457994
correct,pooled,3,1,12,0.6181988067,0.564530169,0.2270971429,0.2680949451,0.4158659795,0.564530169,0.7599526204,1.147701577
correct,pooled,3,1,13,0.6430087165,0.5869216182,0.2414285714,0.2807722477,0.4336979341,0.5869216182,0.7901661078,1.191902687
correct,pooled,3,1,14,0.6650924425,0.6062403912,0.2534485714,0.2914014231,0.447965164,0.6062403912,0.816507633,1.234970489
correct,pooled,3,1,15,0.6826006259,0.6213578881,0.2617342857,0.2976602549,0.4587696131,0.6213578881,0.8387023379,1.269155024
correct,pooled,3,1,16,0.6952741438,0.6318700203,0.2685085714,0.2985003819,0.4648629815,0.6318700203,0.8554925667,1.303100865
correct,pooled,3,1,17,0.7069583524,0.63969486,0.27424,0.2972300292,0.4675434891,0.63969486,0.8724689579,1.34194973
correct,pooled,3,1,18,0.7184959175,0.6449939157,0.2791114286,0.2916803842,0.4661161196,0.6449939157,0.8894025901,1.392139121
correct,pooled,3,1,19,0.7317243,0.6489832489,0.28308,0.2804462175,0.460739109,0.6489832489,0.9097335475,1.459747015
correct,pooled,3,1,20,0.7486328877,0.6495132216,0.2840371429,0.2613850565,0.4487433081,0.6495132216,0.9348136972,1.564224222
correct,pooled,3,2,1,0.3337298336,0.2858922243,0.03204285714,0.08847200695,0.181532237,0.2858922243,0.4335795994,0.737778611
correct,pooled,3,2,2,0.3238270187,0.2815612698,0.02902,0.0908603472,0.1812579358,0.2815612698,0.4202361646,0.6979010944
correct,pooled,3,2,3,0.3241845299,0.2845425762,0.03093714286,0.0959913058,0.1852421758,0.2845425762,0.4200770196,0.6855172977
correct,pooled,3,2,4,0.3325462114,0.2934981968,0.03759142857,0.1035469008,0.1935296368,0.2934981968,0.4290836125,0.6937611431
correct,pooled,3,2,5,0.3460094685,0.306825257,0.0471,0.1122718441,0.2053327862,0.306825257,0.4445593724,0.7112622695
correct,pooled,3,2,6,0.3634275731,0.3225941375,0.06051714286,0.1229999435,0.2186645001,0.3225941375,0.4648656536,0.7390277972
correct,pooled,3,2,7,0.382324845,0.3393913104,0.07427428571,0.1331494352,0.2329563976,0.3393913104,0.4866025365,0.7732668912
correct,pooled,3,2,8,0.4023425788,0.3576938225,0.08924,0.1432549493,0.2465553001,0.3576938225,0.5097190273,0.809619537
correct,pooled,3,2,9,0.4233598933,0.3762342537,0.10484,0.1547130149,0.2614598725,0.3762342537,0.5343647786,0.8473249664
correct,pooled,3,2,10,0.4442020873,0.3959717216,0.1202428571,0.1642111071,0.2768073707,0.3959717216,0.5581144211,0.8874844285
correct,pooled,3,2,11,0.4649865822,0.4143087558,0.1362628571,0.1750803915,0.2916580973,0.4143087558,0.5836737375,0.9227552561
correct,pooled,3,2,12,0.4849230612,0.4332174552,0.1505828571,0.1847819903,0.3064732569,0.4332174552,0.6066109577,0.958338385
correct,pooled,3,2,13,0.5036539428,0.4498559692,0.1635342857,0.1940134527,0.3189960638,0.4498559692,0.62923055,0.9932698557
correct,pooled,3,2,14,0.5211574371,0.4659147903,0.1746885714,0.2027967008,0.3301817928,0.4659147903,0.6511843999,1.026651279
correct,pooled,3,2,15,0.5381708432,0.4801128975,0.1864114286,0.2087919823,0.3406999632,0.4801128975,0.6718615756,1.062302347
correct,pooled,3,2,16,0.5547140959,0.4923577427,0.19728,0.2129200121,0.3495055565,0.4923577427,0.6924419017,1.103859592
correct,pooled,3,2,17,0.5709690536,0.504589632,0.2071085714,0.2154589539,0.3550443954,0.504589632,0.7142487934,1.147337762
correct,pooled,3,2,18,0.584360165,0.5124264812,0.2130514286,0.2131604048,0.3567129331,0.5124264812,0.7329202055,1.198140324
correct,pooled,3,2,19,0.5975770712,0.5178118604,0.2169257143,0.2044103664,0.3534145432,0.5178118604,0.7529483782,1.258966858
correct,pooled,3,2,20,0.6134025282,0.518131889,0.2180257143,0.191410763,0.3446382873,0.518131889,0.7742035145,1.352950143
correct,pooled,3,3,1,0.3366156411,0.2895701196,0.03139428571,0.09138293535,0.1845177114,0.2895701196,0.4357966495,0.7379135927
correct,pooled,3,3,2,0.3253388732,0.2843800979,0.02793714286,0.0934400281,0.1840107001,0.2843800979,0.4212936451,0.6943791524
correct,pooled,3,3,3,0.3247273889,0.2865840551,0.02906,0.09791025995,0.1876392082,0.2865840551,0.4200438668,0.6803464938
correct,pooled,3,3,4,0.3314097702,0.2947224268,0.03431428571,0.1042200438,0.1954743103,0.2947224268,0.4272280429,0.6828792478
correct,pooled,3,3,5,0.3441958301,0.3070029124,0.04446,0.1126144907,0.2065584642,0.3070029124,0.4418148233,0.699126219
correct,pooled,3,3,6,0.3616874482,0.3237002244,0.05790285714,0.1237533277,0.2209190898,0.3237002244,0.4613634878,0.7279627719
correct,pooled,3,3,7,0.3820812783,0.3428275687,0.07375714286,0.1358467788,0.2361928582,0.3428275687,0.4850409858,0.7602980332
correct,pooled,3,3,8,0.404259836,0.3622906445,0.09055428571,0.1480830116,0.2524855106,0.3622906445,0.5107815527,0.7986835858
correct,pooled,3,3,9,0.426135652,0.3829402376,0.1062571429,0.1604099161,0.2690838702,0.3829402376,0.5356945914,0.8358401153
correct,pooled,3,3,10,0.4491882793,0.4037884284,0.1223542857,0.173240858,0.2861521156,0.4037884284,0.5631489319,0.8753867225
correct,pooled,3,3,11,0.4725192995,0.425273909,0.1380828571,0.1853410244,0.3028730119,0.425273909,0.5897597721,0.9167635232
correct,pooled,3,3,12,0.493056705,0.4436330836,0.1514571429,0.1968255716,0.3173511196,0.4436330836,0.6131184207,0.9532991121
correct,pooled,3,3,13,0.5123155514,0.4602905344,0.1642542857,0.205483321,0.3298843972,0.4602905344,0.6383543006,0.9915783376
correct,pooled,3,3,14,0.5288287525,0.4740484766,0.1748885714,0.2119068595,0.3399426048,0.4740484766,0.6595156691,1.026730633
correct,pooled,3,3,15,0.5417225357,0.4840703683,0.1839857143,0.2156285584,0.3460835015,0.4840703683,0.6753665051,1.057635395
correct,pooled,3,3,16,0.5514268323,0.4914855149,0.1915542857,0.2151954932,0.3485458589,0.4914855149,0.6883776655,1.087076571
correct,pooled,3,3,17,0.5579190088,0.4949369309,0.1975657143,0.2125486817,0.3476229802,0.4949369309,0.7001579623,1.112433514
correct,pooled,3,3,18,0.566851654,0.4990322611,0.2022914286,0.2071206889,0.3457101459,0.4990322611,0.7126537872,1.156523673
correct,pooled,3,3,19,0.576037142,0.5002568165,0.2054571429,0.1981291626,0.3402649556,0.5002568165,0.7271297049,1.209126827
correct,pooled,3,3,20,0.5902727595,0.4998411457,0.20748,0.1849359443,0.3305247673,0.4998411457,0.7469610717,1.295716058
