scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,mps,mps,0,1,0.0084568,1.55896,0.96372,0.4893
block,mps,mps,0,2,0.0244432,0.81270,0.67370,0.3020
block,mps,mps,0,3,0.0370386,0.46942,0.29059,0.1533
block,mps,mps,0,4,0.0438451,0.55069,0.45742,0.1367
block,mps,mps,0,5,0.0474677,0.42490,0.32453,0.0653
block,mps,mps,0,6,0.0540061,0.36817,0.31994,0.0267
block,mps,mps,0,7,0.0583155,0.36967,0.31437,0.0240
block,mps,mps,0,8,0.0682113,0.32996,0.28251,0.0133
block,mps,mps,0,9,0.0830743,0.27852,0.24726,0.0073
block,mps,mps,0,10,0.0908248,0.22061,0.17822,0.0013
block,mps,mps,0,11,0.100372,0.19023,0.15486,0.0013
block,mps,mps,0,12,0.105848,0.22059,0.18726,0.0000
block,mps,mps,0,13,0.077748,0.26810,0.22696,0.0053
block,mps,mps,0,14,0.0769064,0.22091,0.16998,0.0033
block,mps,mps,0,15,0.088325,0.23008,0.19323,0.0020
block,mps,mps,0,16,0.109167,0.16487,0.12288,0.0020
block,mps,mps,0,17,0.149182,0.23308,0.19554,0.0013
block,mps,mps,0,18,0.18695,0.19357,0.17641,0.0013
block,mps,mps,0,19,0.220328,0.21860,0.19738,0.0000
block,mps,mps,0,20,0.281343,0.16302,0.15700,0.0000
block,mps,mps,0,21,0.341132,0.15069,0.14351,0.0000
block,mps,mps,0,22,0.364882,0.14912,0.14348,0.0000
block,mps,mps,0,23,0.381136,0.12769,0.12277,0.0000
block,mps,mps,0,24,0.398061,0.16350,0.15617,0.0000
block,mps,mps,0,25,0.366267,0.15980,0.15403,0.0000
block,mps,mps,0,26,0.386535,0.19637,0.18862,0.0000
block,mps,mps,0,27,0.402315,0.21433,0.20566,0.0000
block,mps,mps,0,28,0.41433,0.19685,0.18697,0.0000
block,mps,mps,0,29,0.425385,0.17018,0.16275,0.0000
block,mps,mps,0,30,0.436437,0.15717,0.15051,0.0000
block,mps,mps,0,31,0.435744,0.14749,0.14257,0.0000
block,mps,mps,0,32,0.474666,0.13259,0.13087,0.0000
block,mps,mps,0,33,0.49041,0.12160,0.11673,0.0000
block,mps,mps,0,34,0.475684,0.12041,0.11508,0.0000
block,mps,mps,0,35,0.449463,0.12589,0.12124,0.0000
block,mps,mps,0,36,0.452284,0.12370,0.11569,0.0000
block,mps,mps,0,37,0.442336,0.13147,0.12721,0.0000
block,mps,mps,0,38,0.435726,0.12731,0.12134,0.0000
block,mps,mps,0,39,0.445805,0.09323,0.08516,0.0000
block,mps,mps,0,40,0.442494,0.09888,0.08996,0.0000
block,mps,mps,0,41,0.423832,0.08190,0.06985,0.0000
block,mps,mps,0,42,0.400616,0.07781,0.06601,0.0000
block,mps,mps,0,43,0.39024,0.08642,0.07098,0.0000
block,mps,mps,0,44,0.382201,0.10692,0.09739,0.0000
block,mps,mps,0,45,0.366187,0.08915,0.07700,0.0000
block,mps,mps,0,46,0.334726,0.11040,0.10275,0.0000
block,mps,mps,0,47,0.298015,0.11377,0.09915,0.0000
block,mps,mps,0,48,0.291808,0.12175,0.11001,0.0000
block,mps,i1y,0,1,0.0084568,0.47197,0.26888,0.1133
block,mps,i1y,0,2,0.0244432,0.46279,0.33438,0.1093
block,mps,i1y,0,3,0.0370386,0.32140,0.20948,0.0493
block,mps,i1y,0,4,0.0438451,0.44744,0.35514,0.0713
block,mps,i1y,0,5,0.0474677,0.69995,0.55020,0.2273
block,mps,i1y,0,6,0.0540061,0.66207,0.50248,0.2047
block,mps,i1y,0,7,0.0583155,0.73322,0.54613,0.2500
block,mps,i1y,0,8,0.0682113,0.58136,0.40814,0.1613
block,mps,i1y,0,9,0.0830743,0.75150,0.54991,0.2167
block,mps,i1y,0,10,0.0908248,0.49953,0.31371,0.1353
block,mps,i1y,0,11,0.100372,0.52656,0.36332,0.1533
block,mps,i1y,0,12,0.105848,0.65454,0.51085,0.2007
block,mps,i1y,0,13,0.077748,0.79788,0.55109,0.2167
block,mps,i1y,0,14,0.0769064,0.78118,0.58662,0.2480
block,mps,i1y,0,15,0.088325,0.54821,0.36476,0.1800
block,mps,i1y,0,16,0.109167,0.59919,0.40415,0.1693
block,mps,i1y,0,17,0.149182,0.54720,0.41905,0.1367
block,mps,i1y,0,18,0.18695,0.50705,0.40439,0.1067
block,mps,i1y,0,19,0.220328,0.39940,0.28428,0.0767
block,mps,i1y,0,20,0.281343,0.53060,0.32831,0.1440
block,mps,i1y,0,21,0.341132,0.59822,0.34331,0.1913
block,mps,i1y,0,22,0.364882,0.58091,0.36659,0.1693
block,mps,i1y,0,23,0.381136,0.65275,0.48404,0.2053
block,mps,i1y,0,24,0.398061,0.35850,0.21278,0.0813
block,mps,i1y,0,25,0.366267,0.60803,0.41220,0.1720
block,mps,i1y,0,26,0.386535,0.48127,0.31825,0.1220
block,mps,i1y,0,27,0.402315,0.71252,0.58898,0.2433
block,mps,i1y,0,28,0.41433,0.58702,0.39896,0.1433
block,mps,i1y,0,29,0.425385,0.56211,0.34106,0.1793
block,mps,i1y,0,30,0.436437,0.65797,0.48531,0.1760
block,mps,i1y,0,31,0.435744,0.50021,0.37390,0.0947
block,mps,i1y,0,32,0.474666,0.41248,0.29048,0.0727
block,mps,i1y,0,33,0.49041,0.35485,0.24684,0.0607
block,mps,i1y,0,34,0.475684,0.45188,0.29530,0.0780
block,mps,i1y,0,35,0.449463,0.32172,0.20306,0.0593
block,mps,i1y,0,36,0.452284,0.32075,0.23844,0.0440
block,mps,i1y,0,37,0.442336,0.39224,0.28891,0.0667
block,mps,i1y,0,38,0.435726,0.34453,0.26611,0.0433
block,mps,i1y,0,39,0.445805,0.42954,0.31509,0.0813
block,mps,i1y,0,40,0.442494,0.27233,0.16684,0.0413
block,mps,i1y,0,41,0.423832,0.37955,0.27385,0.0600
block,mps,i1y,0,42,0.400616,0.34103,0.25597,0.0387
block,mps,i1y,0,43,0.39024,0.40571,0.29920,0.0747
block,mps,i1y,0,44,0.382201,0.45669,0.33528,0.0933
block,mps,i1y,0,45,0.366187,0.42863,0.31508,0.0847
block,mps,i1y,0,46,0.334726,0.39298,0.31362,0.0533
block,mps,i1y,0,47,0.298015,0.43081,0.29381,0.0820
block,mps,i1y,0,48,0.291808,0.62932,0.46308,0.1727
block,mps,ip,0,1,0.0084568,0.70411,0.51603,0.2127
block,mps,ip,0,2,0.0244432,0.51120,0.35678,0.1313
block,mps,ip,0,3,0.0370386,0.50421,0.37701,0.1160
block,mps,ip,0,4,0.0438451,0.39482,0.28749,0.0700
block,mps,ip,0,5,0.0474677,0.70404,0.50447,0.2127
block,mps,ip,0,6,0.0540061,0.78569,0.60362,0.2580
block,mps,ip,0,7,0.0583155,0.52404,0.30867,0.1620
block,mps,ip,0,8,0.0682113,0.79626,0.56519,0.2667
block,mps,ip,0,9,0.0830743,0.66533,0.43540,0.2080
block,mps,ip,0,10,0.0908248,0.90115,0.56948,0.2553
block,mps,ip,0,11,0.100372,0.69337,0.50452,0.2187
block,mps,ip,0,12,0.105848,0.48526,0.33757,0.1160
block,mps,ip,0,13,0.077748,0.70346,0.44935,0.2067
block,mps,ip,0,14,0.0769064,0.72781,0.50137,0.2293
block,mps,ip,0,15,0.088325,0.61956,0.43011,0.1533
block,mps,ip,0,16,0.109167,0.90560,0.63288,0.3207
block,mps,ip,0,17,0.149182,0.73472,0.54761,0.2380
block,mps,ip,0,18,0.18695,0.66992,0.50349,0.2093
block,mps,ip,0,19,0.220328,0.74387,0.34496,0.1387
block,mps,ip,0,20,0.281343,0.52183,0.27128,0.1093
block,mps,ip,0,21,0.341132,1.73023,0.83586,0.4580
block,mps,ip,0,22,0.364882,1.32452,0.60763,0.3753
block,mps,ip,0,23,0.381136,1.18614,0.81926,0.4347
block,mps,ip,0,24,0.398061,1.42903,0.80727,0.4260
block,mps,ip,0,25,0.366267,0.75817,0.36630,0.1967
block,mps,ip,0,26,0.386535,0.93521,0.33338,0.2607
block,mps,ip,0,27,0.402315,0.60400,0.45932,0.1580
block,mps,ip,0,28,0.41433,0.53730,0.41401,0.1280
block,mps,ip,0,29,0.425385,0.49885,0.35193,0.1287
block,mps,ip,0,30,0.436437,0.61058,0.42817,0.1720
block,mps,ip,0,31,0.435744,0.60421,0.37076,0.1607
block,mps,ip,0,32,0.474666,0.41754,0.31168,0.0753
block,mps,ip,0,33,0.49041,0.47012,0.37427,0.0813
block,mps,ip,0,34,0.475684,0.31502,0.19535,0.0527
block,mps,ip,0,35,0.449463,0.34248,0.22222,0.0560
block,mps,ip,0,36,0.452284,0.46473,0.33675,0.1153
block,mps,ip,0,37,0.442336,0.26996,0.16482,0.0320
block,mps,ip,0,38,0.435726,0.34408,0.24913,0.0520
block,mps,ip,0,39,0.445805,0.41370,0.31068,0.0847
block,mps,ip,0,40,0.442494,0.42900,0.32174,0.0733
block,mps,ip,0,41,0.423832,0.37002,0.24807,0.0627
block,mps,ip,0,42,0.400616,0.39371,0.29912,0.0660
block,mps,ip,0,43,0.39024,0.39840,0.26612,0.0800
block,mps,ip,0,44,0.382201,0.24513,0.17311,0.0187
block,mps,ip,0,45,0.366187,0.31028,0.15621,0.0653
block,mps,ip,0,46,0.334726,0.48328,0.31917,0.1127
block,mps,ip,0,47,0.298015,0.46341,0.33906,0.1000
block,mps,ip,0,48,0.291808,0.48889,0.38683,0.1047
block,mps,hicp,0,1,0.0084568,1.02434,0.84729,0.4100
block,mps,hicp,0,2,0.0244432,0.62456,0.54413,0.1727
block,mps,hicp,0,3,0.0370386,0.50774,0.40163,0.1207
block,mps,hicp,0,4,0.0438451,0.38565,0.24855,0.0873
block,mps,hicp,0,5,0.0474677,0.63294,0.52688,0.2080
block,mps,hicp,0,6,0.0540061,0.56724,0.42142,0.1567
block,mps,hicp,0,7,0.0583155,0.71671,0.52251,0.2487
block,mps,hicp,0,8,0.0682113,0.55880,0.42244,0.1487
block,mps,hicp,0,9,0.0830743,0.51478,0.39130,0.1473
block,mps,hicp,0,10,0.0908248,0.52471,0.38781,0.1327
block,mps,hicp,0,11,0.100372,0.44850,0.30755,0.1113
block,mps,hicp,0,12,0.105848,0.53619,0.43160,0.1260
block,mps,hicp,0,13,0.077748,0.63249,0.45504,0.2127
block,mps,hicp,0,14,0.0769064,0.65834,0.50840,0.1973
block,mps,hicp,0,15,0.088325,0.65795,0.53824,0.2133
block,mps,hicp,0,16,0.109167,0.62370,0.45341,0.1800
block,mps,hicp,0,17,0.149182,0.48059,0.38343,0.1060
block,mps,hicp,0,18,0.18695,0.41259,0.29139,0.0860
block,mps,hicp,0,19,0.220328,0.40533,0.32783,0.0640
block,mps,hicp,0,20,0.281343,0.25131,0.18118,0.0120
block,mps,hicp,0,21,0.341132,0.27944,0.18790,0.0327
block,mps,hicp,0,22,0.364882,0.36195,0.29678,0.0373
block,mps,hicp,0,23,0.381136,0.35914,0.29747,0.0427
block,mps,hicp,0,24,0.398061,0.42536,0.32574,0.0700
block,mps,hicp,0,25,0.366267,0.28291,0.19734,0.0213
block,mps,hicp,0,26,0.386535,0.35656,0.25485,0.0633
block,mps,hicp,0,27,0.402315,0.51199,0.36266,0.1340
block,mps,hicp,0,28,0.41433,0.40477,0.28947,0.0720
block,mps,hicp,0,29,0.425385,0.43213,0.33789,0.0873
block,mps,hicp,0,30,0.436437,0.62969,0.48539,0.1827
block,mps,hicp,0,31,0.435744,0.43809,0.30685,0.1027
block,mps,hicp,0,32,0.474666,0.40037,0.23770,0.1040
block,mps,hicp,0,33,0.49041,0.26692,0.17318,0.0247
block,mps,hicp,0,34,0.475684,0.26022,0.17178,0.0200
block,mps,hicp,0,35,0.449463,0.30339,0.19420,0.0440
block,mps,hicp,0,36,0.452284,0.27134,0.19644,0.0327
block,mps,hicp,0,37,0.442336,0.28319,0.23034,0.0180
block,mps,hicp,0,38,0.435726,0.31216,0.20886,0.0447
block,mps,hicp,0,39,0.445805,0.27059,0.18031,0.0267
block,mps,hicp,0,40,0.442494,0.32537,0.24521,0.0340
block,mps,hicp,0,41,0.423832,0.17213,0.08529,0.0093
block,mps,hicp,0,42,0.400616,0.27738,0.21484,0.0187
block,mps,hicp,0,43,0.39024,0.32673,0.24075,0.0447
block,mps,hicp,0,44,0.382201,0.31145,0.22288,0.0273
block,mps,hicp,0,45,0.366187,0.33641,0.24281,0.0367
block,mps,hicp,0,46,0.334726,0.38579,0.30154,0.0493
block,mps,hicp,0,47,0.298015,0.30913,0.24202,0.0260
block,mps,hicp,0,48,0.291808,0.38831,0.31267,0.0427
block,mps,stoxx,0,1,0.0084568,0.61702,0.41254,0.1973
block,mps,stoxx,0,2,0.0244432,0.51532,0.42027,0.1127
block,mps,stoxx,0,3,0.0370386,0.58707,0.41803,0.1680
block,mps,stoxx,0,4,0.0438451,0.38668,0.23330,0.0887
block,mps,stoxx,0,5,0.0474677,0.71069,0.53420,0.2167
block,mps,stoxx,0,6,0.0540061,0.63085,0.47033,0.1980
block,mps,stoxx,0,7,0.0583155,0.77597,0.49656,0.2460
block,mps,stoxx,0,8,0.0682113,1.15371,0.72484,0.3540
block,mps,stoxx,0,9,0.0830743,0.62179,0.44477,0.1813
block,mps,stoxx,0,10,0.0908248,0.73521,0.50824,0.2507
block,mps,stoxx,0,11,0.100372,0.57492,0.45978,0.1520
block,mps,stoxx,0,12,0.105848,0.63344,0.48230,0.1900
block,mps,stoxx,0,13,0.077748,0.81357,0.66783,0.2820
block,mps,stoxx,0,14,0.0769064,0.88988,0.64374,0.3113
block,mps,stoxx,0,15,0.088325,0.75789,0.49358,0.2507
block,mps,stoxx,0,16,0.109167,0.68122,0.44457,0.2173
block,mps,stoxx,0,17,0.149182,0.89581,0.65664,0.3060
block,mps,stoxx,0,18,0.18695,0.55520,0.37497,0.1440
block,mps,stoxx,0,19,0.220328,0.60198,0.37602,0.1747
block,mps,stoxx,0,20,0.281343,0.43530,0.30856,0.0940
block,mps,stoxx,0,21,0.341132,0.41965,0.29238,0.0873
block,mps,stoxx,0,22,0.364882,0.47727,0.38069,0.0873
block,mps,stoxx,0,23,0.381136,0.45489,0.34292,0.0840
block,mps,stoxx,0,24,0.398061,0.27572,0.15356,0.0487
block,mps,stoxx,0,25,0.366267,0.35187,0.24111,0.0560
block,mps,stoxx,0,26,0.386535,0.37610,0.26104,0.0513
block,mps,stoxx,0,27,0.402315,0.33989,0.24073,0.0400
block,mps,stoxx,0,28,0.41433,0.37354,0.26816,0.0667
block,mps,stoxx,0,29,0.425385,0.47442,0.36465,0.1027
block,mps,stoxx,0,30,0.436437,0.33204,0.23964,0.0433
block,mps,stoxx,0,31,0.435744,0.46459,0.36548,0.0880
block,mps,stoxx,0,32,0.474666,0.40547,0.30806,0.0680
block,mps,stoxx,0,33,0.49041,0.42239,0.34611,0.0740
block,mps,stoxx,0,34,0.475684,0.31657,0.21232,0.0380
block,mps,stoxx,0,35,0.449463,0.28526,0.17422,0.0400
block,mps,stoxx,0,36,0.452284,0.37040,0.28604,0.0520
block,mps,stoxx,0,37,0.442336,0.46265,0.39270,0.0707
block,mps,stoxx,0,38,0.435726,0.42779,0.34017,0.0700
block,mps,stoxx,0,39,0.445805,0.29454,0.20094,0.0473
block,mps,stoxx,0,40,0.442494,0.42292,0.32678,0.0800
block,mps,stoxx,0,41,0.423832,0.44263,0.32270,0.0847
block,mps,stoxx,0,42,0.400616,0.44899,0.35208,0.0773
block,mps,stoxx,0,43,0.39024,0.38545,0.30885,0.0513
block,mps,stoxx,0,44,0.382201,0.51505,0.38795,0.1080
block,mps,stoxx,0,45,0.366187,0.38593,0.28206,0.0587
block,mps,stoxx,0,46,0.334726,0.47618,0.38274,0.0813
block,mps,stoxx,0,47,0.298015,0.40411,0.30776,0.0600
block,mps,stoxx,0,48,0.291808,0.49650,0.34977,0.1307
block,i1y,mps,0,1,0.0084568,1.16641,0.76828,0.4327
block,i1y,mps,0,2,0.0244432,0.78462,0.60239,0.2847
block,i1y,mps,0,3,0.0370386,0.38910,0.27640,0.0660
block,i1y,mps,0,4,0.0438451,0.34910,0.27287,0.0420
block,i1y,mps,0,5,0.0474677,0.39859,0.33244,0.0393
block,i1y,mps,0,6,0.0540061,0.30677,0.25383,0.0127
block,i1y,mps,0,7,0.0583155,0.26962,0.22325,0.0080
block,i1y,mps,0,8,0.0682113,0.22820,0.17594,0.0080
block,i1y,mps,0,9,0.0830743,0.28545,0.25934,0.0027
block,i1y,mps,0,10,0.0908248,0.22291,0.17315,0.0007
block,i1y,mps,0,11,0.100372,0.19377,0.13840,0.0040
block,i1y,mps,0,12,0.105848,0.16730,0.12043,0.0020
block,i1y,mps,0,13,0.077748,0.21992,0.17372,0.0067
block,i1y,mps,0,14,0.0769064,0.23893,0.20271,0.0033
block,i1y,mps,0,15,0.088325,0.20056,0.14569,0.0033
block,i1y,mps,0,16,0.109167,0.23330,0.20206,0.0020
block,i1y,mps,0,17,0.149182,0.11104,0.08798,0.0000
block,i1y,mps,0,18,0.18695,0.11311,0.09247,0.0000
block,i1y,mps,0,19,0.220328,0.08477,0.06238,0.0000
block,i1y,mps,0,20,0.281343,0.10537,0.08884,0.0000
block,i1y,mps,0,21,0.341132,0.09193,0.07363,0.0000
block,i1y,mps,0,22,0.364882,0.06495,0.04144,0.0000
block,i1y,mps,0,23,0.381136,0.09798,0.05993,0.0000
block,i1y,mps,0,24,0.398061,0.09839,0.06214,0.0000
block,i1y,mps,0,25,0.366267,0.18881,0.12568,0.0027
block,i1y,mps,0,26,0.386535,0.13890,0.09602,0.0007
block,i1y,mps,0,27,0.402315,0.15791,0.11178,0.0007
block,i1y,mps,0,28,0.41433,0.08829,0.06763,0.0000
block,i1y,mps,0,29,0.425385,0.08381,0.05491,0.0000
block,i1y,mps,0,30,0.436437,0.07420,0.06170,0.0000
block,i1y,mps,0,31,0.435744,0.04869,0.03414,0.0000
block,i1y,mps,0,32,0.474666,0.05126,0.04291,0.0000
block,i1y,mps,0,33,0.49041,0.04330,0.03730,0.0000
block,i1y,mps,0,34,0.475684,0.04292,0.03639,0.0000
block,i1y,mps,0,35,0.449463,0.04450,0.03693,0.0000
block,i1y,mps,0,36,0.452284,0.03333,0.02549,0.0000
block,i1y,mps,0,37,0.442336,0.03295,0.01976,0.0000
block,i1y,mps,0,38,0.435726,0.04080,0.02935,0.0000
block,i1y,mps,0,39,0.445805,0.03981,0.02914,0.0000
block,i1y,mps,0,40,0.442494,0.04482,0.03538,0.0000
block,i1y,mps,0,41,0.423832,0.05531,0.04399,0.0000
block,i1y,mps,0,42,0.400616,0.04344,0.02940,0.0000
block,i1y,mps,0,43,0.39024,0.04600,0.03186,0.0000
block,i1y,mps,0,44,0.382201,0.08325,0.06939,0.0000
block,i1y,mps,0,45,0.366187,0.06415,0.04393,0.0000
block,i1y,mps,0,46,0.334726,0.08986,0.07763,0.0000
block,i1y,mps,0,47,0.298015,0.09654,0.07576,0.0000
block,i1y,mps,0,48,0.291808,0.09281,0.07044,0.0000
block,i1y,i1y,0,1,0.0084568,0.38519,0.23852,0.0800
block,i1y,i1y,0,2,0.0244432,0.52167,0.33752,0.1320
block,i1y,i1y,0,3,0.0370386,0.77348,0.51023,0.2567
block,i1y,i1y,0,4,0.0438451,0.89785,0.52909,0.2820
block,i1y,i1y,0,5,0.0474677,1.17840,0.55095,0.3207
block,i1y,i1y,0,6,0.0540061,2.26368,1.43528,0.6047
block,i1y,i1y,0,7,0.0583155,2.08024,1.09244,0.5313
block,i1y,i1y,0,8,0.0682113,2.76675,1.55189,0.6167
block,i1y,i1y,0,9,0.0830743,2.74201,1.86250,0.7160
block,i1y,i1y,0,10,0.0908248,2.33941,1.17239,0.5420
block,i1y,i1y,0,11,0.100372,3.32383,2.84452,0.7673
block,i1y,i1y,0,12,0.105848,2.49920,1.77207,0.7400
block,i1y,i1y,0,13,0.077748,1.91950,0.92454,0.4820
block,i1y,i1y,0,14,0.0769064,1.45150,0.95677,0.4873
block,i1y,i1y,0,15,0.088325,1.67443,0.76348,0.4133
block,i1y,i1y,0,16,0.109167,0.83770,0.45555,0.2547
block,i1y,i1y,0,17,0.149182,1.12249,0.77142,0.3980
block,i1y,i1y,0,18,0.18695,0.93849,0.60221,0.3193
block,i1y,i1y,0,19,0.220328,0.76512,0.43559,0.2627
block,i1y,i1y,0,20,0.281343,0.71015,0.43734,0.2420
block,i1y,i1y,0,21,0.341132,1.08922,0.72201,0.4007
block,i1y,i1y,0,22,0.364882,0.77068,0.33008,0.2640
block,i1y,i1y,0,23,0.381136,1.42514,1.17516,0.5727
block,i1y,i1y,0,24,0.398061,1.51473,1.31340,0.6107
block,i1y,i1y,0,25,0.366267,2.31660,2.02532,0.8733
block,i1y,i1y,0,26,0.386535,2.04195,1.82213,0.8213
block,i1y,i1y,0,27,0.402315,2.04185,1.85597,0.8680
block,i1y,i1y,0,28,0.41433,1.63540,1.46728,0.7347
block,i1y,i1y,0,29,0.425385,1.67088,1.50631,0.7973
block,i1y,i1y,0,30,0.436437,1.49458,1.32220,0.7233
block,i1y,i1y,0,31,0.435744,1.53877,1.33712,0.7260
block,i1y,i1y,0,32,0.474666,1.49474,1.25829,0.6847
block,i1y,i1y,0,33,0.49041,1.44584,1.28467,0.7067
block,i1y,i1y,0,34,0.475684,1.42656,1.25499,0.7067
block,i1y,i1y,0,35,0.449463,1.59223,1.40949,0.7880
block,i1y,i1y,0,36,0.452284,1.53008,1.34937,0.7480
block,i1y,i1y,0,37,0.442336,1.70772,1.51051,0.7920
block,i1y,i1y,0,38,0.435726,1.71391,1.53440,0.8400
block,i1y,i1y,0,39,0.445805,1.76187,1.53697,0.8280
block,i1y,i1y,0,40,0.442494,1.57238,1.38436,0.7613
block,i1y,i1y,0,41,0.423832,1.90681,1.68258,0.8360
block,i1y,i1y,0,42,0.400616,1.79315,1.55306,0.8193
block,i1y,i1y,0,43,0.39024,1.84019,1.64124,0.8440
block,i1y,i1y,0,44,0.382201,1.91026,1.70131,0.8400
block,i1y,i1y,0,45,0.366187,1.92079,1.69763,0.8733
block,i1y,i1y,0,46,0.334726,2.42501,2.13038,0.9373
block,i1y,i1y,0,47,0.298015,2.95117,2.50429,0.9800
block,i1y,i1y,0,48,0.291808,2.82445,2.54525,0.9693
block,i1y,ip,0,1,0.0084568,0.73982,0.53688,0.2160
block,i1y,ip,0,2,0.0244432,0.63364,0.48155,0.1967
block,i1y,ip,0,3,0.0370386,0.48776,0.32930,0.1280
block,i1y,ip,0,4,0.0438451,0.58313,0.44298,0.1733
block,i1y,ip,0,5,0.0474677,0.92310,0.69217,0.3560
block,i1y,ip,0,6,0.0540061,1.08724,0.86373,0.4487
block,i1y,ip,0,7,0.0583155,1.12659,0.83800,0.4240
block,i1y,ip,0,8,0.0682113,1.82190,1.52834,0.7440
block,i1y,ip,0,9,0.0830743,1.55135,1.32307,0.6527
block,i1y,ip,0,10,0.0908248,1.58039,1.33389,0.6320
block,i1y,ip,0,11,0.100372,2.06357,1.88674,0.7560
block,i1y,ip,0,12,0.105848,1.90033,1.59461,0.7107
block,i1y,ip,0,13,0.077748,1.68189,1.17480,0.5560
block,i1y,ip,0,14,0.0769064,1.54835,1.04179,0.5187
block,i1y,ip,0,15,0.088325,1.44352,1.03177,0.5120
block,i1y,ip,0,16,0.109167,0.97613,0.67924,0.3667
block,i1y,ip,0,17,0.149182,1.20036,0.93046,0.4580
block,i1y,ip,0,18,0.18695,1.43610,1.25073,0.6193
block,i1y,ip,0,19,0.220328,1.11611,0.75214,0.4093
block,i1y,ip,0,20,0.281343,1.16982,0.97937,0.4893
block,i1y,ip,0,21,0.341132,1.49075,1.26208,0.6253
block,i1y,ip,0,22,0.364882,1.30781,1.14113,0.5493
block,i1y,ip,0,23,0.381136,2.15047,1.99327,0.8867
block,i1y,ip,0,24,0.398061,2.30367,2.20679,0.8867
block,i1y,ip,0,25,0.366267,3.33754,3.10866,0.9900
block,i1y,ip,0,26,0.386535,2.99485,2.86524,0.9807
block,i1y,ip,0,27,0.402315,3.16009,2.96619,0.9967
block,i1y,ip,0,28,0.41433,2.90969,2.78161,0.9980
block,i1y,ip,0,29,0.425385,2.92858,2.77513,0.9993
block,i1y,ip,0,30,0.436437,2.80189,2.69425,0.9993
block,i1y,ip,0,31,0.435744,2.74042,2.61956,0.9987
block,i1y,ip,0,32,0.474666,2.54189,2.44657,0.9940
block,i1y,ip,0,33,0.49041,2.40204,2.24791,0.9887
block,i1y,ip,0,34,0.475684,2.29315,2.16897,0.9960
block,i1y,ip,0,35,0.449463,2.37313,2.21383,0.9933
block,i1y,ip,0,36,0.452284,2.23327,2.10532,0.9907
block,i1y,ip,0,37,0.442336,2.17380,2.04741,0.9933
block,i1y,ip,0,38,0.435726,2.11083,1.99054,0.9913
block,i1y,ip,0,39,0.445805,2.07129,1.91729,0.9867
block,i1y,ip,0,40,0.442494,1.97652,1.85627,0.9887
block,i1y,ip,0,41,0.423832,2.07241,1.94070,0.9873
block,i1y,ip,0,42,0.400616,2.08000,1.94337,0.9880
block,i1y,ip,0,43,0.39024,2.15177,1.99765,0.9907
block,i1y,ip,0,44,0.382201,2.12394,1.96860,0.9847
block,i1y,ip,0,45,0.366187,2.17647,2.01426,0.9913
block,i1y,ip,0,46,0.334726,2.35962,2.19966,0.9920
block,i1y,ip,0,47,0.298015,2.62049,2.47611,1.0000
block,i1y,ip,0,48,0.291808,2.59135,2.41745,0.9947
block,i1y,hicp,0,1,0.0084568,0.50271,0.29372,0.1447
block,i1y,hicp,0,2,0.0244432,0.55050,0.46115,0.1093
block,i1y,hicp,0,3,0.0370386,0.39198,0.27600,0.0747
block,i1y,hicp,0,4,0.0438451,0.58734,0.49826,0.1400
block,i1y,hicp,0,5,0.0474677,0.63998,0.52613,0.1947
block,i1y,hicp,0,6,0.0540061,0.82186,0.70341,0.2873
block,i1y,hicp,0,7,0.0583155,0.75059,0.62365,0.2767
block,i1y,hicp,0,8,0.0682113,1.02158,0.88983,0.4213
block,i1y,hicp,0,9,0.0830743,1.15513,1.03782,0.5300
block,i1y,hicp,0,10,0.0908248,1.13681,1.03569,0.5227
block,i1y,hicp,0,11,0.100372,1.22296,1.14155,0.5967
block,i1y,hicp,0,12,0.105848,1.22004,1.13801,0.6113
block,i1y,hicp,0,13,0.077748,1.58658,1.44013,0.7113
block,i1y,hicp,0,14,0.0769064,1.57301,1.27233,0.6107
block,i1y,hicp,0,15,0.088325,1.59943,1.49356,0.6713
block,i1y,hicp,0,16,0.109167,1.15909,1.05412,0.5240
block,i1y,hicp,0,17,0.149182,1.07208,0.98534,0.4907
block,i1y,hicp,0,18,0.18695,0.85972,0.77347,0.3327
block,i1y,hicp,0,19,0.220328,0.85550,0.75293,0.3120
block,i1y,hicp,0,20,0.281343,0.61235,0.58424,0.1500
block,i1y,hicp,0,21,0.341132,0.47430,0.42117,0.0560
block,i1y,hicp,0,22,0.364882,0.39456,0.36389,0.0313
block,i1y,hicp,0,23,0.381136,0.51215,0.47591,0.0507
block,i1y,hicp,0,24,0.398061,0.46172,0.42427,0.0420
block,i1y,hicp,0,25,0.366267,0.62432,0.57041,0.1213
block,i1y,hicp,0,26,0.386535,0.55278,0.49763,0.0833
block,i1y,hicp,0,27,0.402315,0.51962,0.46559,0.0847
block,i1y,hicp,0,28,0.41433,0.53954,0.49333,0.0660
block,i1y,hicp,0,29,0.425385,0.53248,0.48691,0.0720
block,i1y,hicp,0,30,0.436437,0.52269,0.47254,0.0873
block,i1y,hicp,0,31,0.435744,0.59383,0.55337,0.1067
block,i1y,hicp,0,32,0.474666,0.60116,0.57446,0.1253
block,i1y,hicp,0,33,0.49041,0.51615,0.47493,0.0620
block,i1y,hicp,0,34,0.475684,0.58074,0.53207,0.1020
