scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,mps,mps,1,1,0.0084568,1.00000,1.00000,0.0000
block,mps,mps,1,2,0.0244432,1.00000,1.00000,0.0000
block,mps,mps,1,3,0.0370386,1.00000,1.00000,0.0000
block,mps,mps,1,4,0.0438451,1.00000,1.00000,0.0000
block,mps,mps,1,5,0.0474677,1.00000,1.00000,0.0000
block,mps,mps,1,6,0.0540061,1.00000,1.00000,0.0000
block,mps,mps,1,7,0.0583155,1.00000,1.00000,0.0000
block,mps,mps,1,8,0.0682113,1.00000,1.00000,0.0000
block,mps,mps,1,9,0.0830743,1.00000,1.00000,0.0000
block,mps,mps,1,10,0.0908248,1.00000,1.00000,0.0000
block,mps,mps,1,11,0.100372,1.00000,1.00000,0.0000
block,mps,mps,1,12,0.105848,1.00000,1.00000,0.0000
block,mps,mps,1,13,0.077748,1.00000,1.00000,0.0000
block,mps,mps,1,14,0.0769064,1.00000,1.00000,0.0000
block,mps,mps,1,15,0.088325,1.00000,1.00000,0.0000
block,mps,mps,1,16,0.109167,1.00000,1.00000,0.0000
block,mps,mps,1,17,0.149182,1.00000,1.00000,0.0000
block,mps,mps,1,18,0.18695,1.00000,1.00000,0.0000
block,mps,mps,1,19,0.220328,1.00000,1.00000,0.0000
block,mps,mps,1,20,0.281343,1.00000,1.00000,0.0000
block,mps,mps,1,21,0.341132,1.00000,1.00000,0.0000
block,mps,mps,1,22,0.364882,1.00000,1.00000,0.0000
block,mps,mps,1,23,0.381136,1.00000,1.00000,0.0000
block,mps,mps,1,24,0.398061,1.00000,1.00000,0.0000
block,mps,mps,1,25,0.366267,1.00000,1.00000,0.0000
block,mps,mps,1,26,0.386535,1.00000,1.00000,0.0000
block,mps,mps,1,27,0.402315,1.00000,1.00000,0.0000
block,mps,mps,1,28,0.41433,1.00000,1.00000,0.0000
block,mps,mps,1,29,0.425385,1.00000,1.00000,0.0000
block,mps,mps,1,30,0.436437,1.00000,1.00000,0.0000
block,mps,mps,1,31,0.435744,1.00000,1.00000,0.0000
block,mps,mps,1,32,0.474666,1.00000,1.00000,0.0000
block,mps,mps,1,33,0.49041,1.00000,1.00000,0.0000
block,mps,mps,1,34,0.475684,1.00000,1.00000,0.0000
block,mps,mps,1,35,0.449463,1.00000,1.00000,0.0000
block,mps,mps,1,36,0.452284,1.00000,1.00000,0.0000
block,mps,mps,1,37,0.442336,1.00000,1.00000,0.0000
block,mps,mps,1,38,0.435726,1.00000,1.00000,0.0000
block,mps,mps,1,39,0.445805,1.00000,1.00000,0.0000
block,mps,mps,1,40,0.442494,1.00000,1.00000,0.0000
block,mps,mps,1,41,0.423832,1.00000,1.00000,0.0000
block,mps,mps,1,42,0.400616,1.00000,1.00000,0.0000
block,mps,mps,1,43,0.39024,1.00000,1.00000,0.0000
block,mps,mps,1,44,0.382201,1.00000,1.00000,0.0000
block,mps,mps,1,45,0.366187,1.00000,1.00000,0.0000
block,mps,mps,1,46,0.334726,1.00000,1.00000,0.0000
block,mps,mps,1,47,0.298015,1.00000,1.00000,0.0000
block,mps,mps,1,48,0.291808,1.00000,1.00000,0.0000
block,mps,i1y,0,1,0.0084568,0.49257,0.30096,0.1273
block,mps,i1y,0,2,0.0244432,0.31608,0.22551,0.0413
block,mps,i1y,0,3,0.0370386,0.41911,0.27929,0.0867
block,mps,i1y,0,4,0.0438451,0.47864,0.35482,0.1073
block,mps,i1y,0,5,0.0474677,0.48061,0.32764,0.0973
block,mps,i1y,0,6,0.0540061,0.45463,0.32914,0.0940
block,mps,i1y,0,7,0.0583155,0.66667,0.46931,0.2073
block,mps,i1y,0,8,0.0682113,0.79266,0.45512,0.2113
block,mps,i1y,0,9,0.0830743,0.38436,0.30132,0.0493
block,mps,i1y,0,10,0.0908248,0.57645,0.37702,0.1607
block,mps,i1y,0,11,0.100372,0.57733,0.46521,0.1493
block,mps,i1y,0,12,0.105848,0.54934,0.39592,0.1440
block,mps,i1y,0,13,0.077748,0.61447,0.38264,0.1633
block,mps,i1y,0,14,0.0769064,0.80653,0.59573,0.2907
block,mps,i1y,0,15,0.088325,0.88342,0.65746,0.2927
block,mps,i1y,0,16,0.109167,0.71251,0.50696,0.2267
block,mps,i1y,0,17,0.149182,0.53820,0.33530,0.1753
block,mps,i1y,0,18,0.18695,0.57570,0.44483,0.1467
block,mps,i1y,0,19,0.220328,0.54766,0.40333,0.1420
block,mps,i1y,0,20,0.281343,0.52548,0.36423,0.1367
block,mps,i1y,0,21,0.341132,0.42998,0.23093,0.1067
block,mps,i1y,0,22,0.364882,0.64173,0.44611,0.1833
block,mps,i1y,0,23,0.381136,0.85174,0.65348,0.2853
block,mps,i1y,0,24,0.398061,0.57205,0.41746,0.1793
block,mps,i1y,0,25,0.366267,0.54065,0.31022,0.1640
block,mps,i1y,0,26,0.386535,0.56983,0.44412,0.1673
block,mps,i1y,0,27,0.402315,0.64005,0.47046,0.1853
block,mps,i1y,0,28,0.41433,0.47707,0.34043,0.1193
block,mps,i1y,0,29,0.425385,0.47643,0.36535,0.1100
block,mps,i1y,0,30,0.436437,0.54072,0.36151,0.1540
block,mps,i1y,0,31,0.435744,0.45158,0.32024,0.0993
block,mps,i1y,0,32,0.474666,0.33077,0.22302,0.0473
block,mps,i1y,0,33,0.49041,0.43370,0.26362,0.0827
block,mps,i1y,0,34,0.475684,0.36371,0.25594,0.0567
block,mps,i1y,0,35,0.449463,0.30075,0.18549,0.0500
block,mps,i1y,0,36,0.452284,0.31670,0.18891,0.0560
block,mps,i1y,0,37,0.442336,0.30734,0.19989,0.0367
block,mps,i1y,0,38,0.435726,0.34325,0.21593,0.0687
block,mps,i1y,0,39,0.445805,0.35829,0.23361,0.0653
block,mps,i1y,0,40,0.442494,0.37729,0.23725,0.0727
block,mps,i1y,0,41,0.423832,0.37501,0.26756,0.0513
block,mps,i1y,0,42,0.400616,0.51935,0.39464,0.1253
block,mps,i1y,0,43,0.39024,0.30849,0.21254,0.0360
block,mps,i1y,0,44,0.382201,0.42571,0.32394,0.0767
block,mps,i1y,0,45,0.366187,0.33671,0.22884,0.0473
block,mps,i1y,0,46,0.334726,0.45417,0.32354,0.0873
block,mps,i1y,0,47,0.298015,0.51302,0.36665,0.1380
block,mps,i1y,0,48,0.291808,0.52475,0.35098,0.1300
block,mps,ip,0,1,0.0084568,1.00200,0.64396,0.2940
block,mps,ip,0,2,0.0244432,0.63774,0.45824,0.1833
block,mps,ip,0,3,0.0370386,0.47590,0.32214,0.1013
block,mps,ip,0,4,0.0438451,0.67650,0.49919,0.1960
block,mps,ip,0,5,0.0474677,0.59031,0.37836,0.1847
block,mps,ip,0,6,0.0540061,0.57308,0.44404,0.1327
block,mps,ip,0,7,0.0583155,0.54677,0.34678,0.1713
block,mps,ip,0,8,0.0682113,0.64212,0.41225,0.1747
block,mps,ip,0,9,0.0830743,0.56420,0.38998,0.1547
block,mps,ip,0,10,0.0908248,0.76313,0.53214,0.2440
block,mps,ip,0,11,0.100372,0.65667,0.45612,0.1773
block,mps,ip,0,12,0.105848,0.76442,0.59452,0.2660
block,mps,ip,0,13,0.077748,0.64615,0.44659,0.2207
block,mps,ip,0,14,0.0769064,0.95460,0.66920,0.3313
block,mps,ip,0,15,0.088325,0.88913,0.69207,0.3220
block,mps,ip,0,16,0.109167,0.81092,0.66899,0.2753
block,mps,ip,0,17,0.149182,0.76922,0.51268,0.1880
block,mps,ip,0,18,0.18695,0.78601,0.54701,0.2700
block,mps,ip,0,19,0.220328,0.66557,0.33627,0.1813
block,mps,ip,0,20,0.281343,1.03016,0.46535,0.2680
block,mps,ip,0,21,0.341132,1.16410,0.56528,0.3433
block,mps,ip,0,22,0.364882,1.42215,0.71225,0.3713
block,mps,ip,0,23,0.381136,1.12538,0.65794,0.3580
block,mps,ip,0,24,0.398061,1.04072,0.63507,0.3360
block,mps,ip,0,25,0.366267,0.73577,0.41678,0.2120
block,mps,ip,0,26,0.386535,0.95893,0.50665,0.2713
block,mps,ip,0,27,0.402315,0.60786,0.45923,0.1633
block,mps,ip,0,28,0.41433,0.51885,0.36547,0.1420
block,mps,ip,0,29,0.425385,0.43849,0.27883,0.1187
block,mps,ip,0,30,0.436437,0.40098,0.28347,0.0767
block,mps,ip,0,31,0.435744,0.59222,0.42073,0.1647
block,mps,ip,0,32,0.474666,0.37170,0.28317,0.0540
block,mps,ip,0,33,0.49041,0.47986,0.37686,0.0967
block,mps,ip,0,34,0.475684,0.43960,0.27250,0.0940
block,mps,ip,0,35,0.449463,0.34509,0.26969,0.0340
block,mps,ip,0,36,0.452284,0.41782,0.29033,0.0820
block,mps,ip,0,37,0.442336,0.38466,0.28440,0.0613
block,mps,ip,0,38,0.435726,0.39080,0.30643,0.0500
block,mps,ip,0,39,0.445805,0.46538,0.38589,0.0880
block,mps,ip,0,40,0.442494,0.33160,0.25230,0.0293
block,mps,ip,0,41,0.423832,0.43444,0.32969,0.0760
block,mps,ip,0,42,0.400616,0.47052,0.33999,0.1120
block,mps,ip,0,43,0.39024,0.29081,0.19641,0.0393
block,mps,ip,0,44,0.382201,0.38614,0.30715,0.0447
block,mps,ip,0,45,0.366187,0.32602,0.21561,0.0433
block,mps,ip,0,46,0.334726,0.39595,0.28509,0.0707
block,mps,ip,0,47,0.298015,0.46226,0.35049,0.1027
block,mps,ip,0,48,0.291808,0.33836,0.22558,0.0633
block,mps,hicp,0,1,0.0084568,0.81284,0.60634,0.2933
block,mps,hicp,0,2,0.0244432,0.50221,0.38820,0.1480
block,mps,hicp,0,3,0.0370386,0.51132,0.44133,0.1273
block,mps,hicp,0,4,0.0438451,0.59906,0.46093,0.1667
block,mps,hicp,0,5,0.0474677,0.70520,0.55819,0.2340
block,mps,hicp,0,6,0.0540061,0.59816,0.38341,0.2007
block,mps,hicp,0,7,0.0583155,0.74572,0.55692,0.2387
block,mps,hicp,0,8,0.0682113,0.66999,0.50404,0.2027
block,mps,hicp,0,9,0.0830743,0.53809,0.38652,0.1480
block,mps,hicp,0,10,0.0908248,0.57792,0.45914,0.1327
block,mps,hicp,0,11,0.100372,0.67591,0.49150,0.2087
block,mps,hicp,0,12,0.105848,0.48794,0.33167,0.1300
block,mps,hicp,0,13,0.077748,0.61654,0.46441,0.1853
block,mps,hicp,0,14,0.0769064,0.65312,0.42951,0.2187
block,mps,hicp,0,15,0.088325,0.66651,0.52506,0.1887
block,mps,hicp,0,16,0.109167,0.66249,0.45827,0.2307
block,mps,hicp,0,17,0.149182,0.54540,0.42589,0.1487
block,mps,hicp,0,18,0.18695,0.36982,0.28542,0.0493
block,mps,hicp,0,19,0.220328,0.39280,0.29110,0.0627
block,mps,hicp,0,20,0.281343,0.42541,0.31874,0.0807
block,mps,hicp,0,21,0.341132,0.36790,0.28175,0.0520
block,mps,hicp,0,22,0.364882,0.30614,0.22560,0.0340
block,mps,hicp,0,23,0.381136,0.36042,0.24609,0.0700
block,mps,hicp,0,24,0.398061,0.46893,0.38459,0.0840
block,mps,hicp,0,25,0.366267,0.41893,0.29131,0.0767
block,mps,hicp,0,26,0.386535,0.73099,0.61172,0.2047
block,mps,hicp,0,27,0.402315,0.79262,0.65995,0.3000
block,mps,hicp,0,28,0.41433,0.55574,0.42233,0.1547
block,mps,hicp,0,29,0.425385,0.46365,0.29518,0.1347
block,mps,hicp,0,30,0.436437,0.77245,0.63521,0.2873
block,mps,hicp,0,31,0.435744,0.55465,0.36914,0.1500
block,mps,hicp,0,32,0.474666,0.57889,0.37506,0.1907
block,mps,hicp,0,33,0.49041,0.58957,0.47217,0.1687
block,mps,hicp,0,34,0.475684,0.37124,0.27003,0.0553
block,mps,hicp,0,35,0.449463,0.34251,0.24043,0.0473
block,mps,hicp,0,36,0.452284,0.34639,0.25042,0.0507
block,mps,hicp,0,37,0.442336,0.23791,0.12318,0.0287
block,mps,hicp,0,38,0.435726,0.31811,0.24127,0.0260
block,mps,hicp,0,39,0.445805,0.34090,0.24861,0.0467
block,mps,hicp,0,40,0.442494,0.22192,0.17198,0.0113
block,mps,hicp,0,41,0.423832,0.29393,0.23269,0.0167
block,mps,hicp,0,42,0.400616,0.28461,0.21569,0.0213
block,mps,hicp,0,43,0.39024,0.34604,0.25166,0.0433
block,mps,hicp,0,44,0.382201,0.30824,0.23011,0.0300
block,mps,hicp,0,45,0.366187,0.22078,0.15026,0.0240
block,mps,hicp,0,46,0.334726,0.37363,0.27892,0.0500
block,mps,hicp,0,47,0.298015,0.37374,0.31591,0.0367
block,mps,hicp,0,48,0.291808,0.30734,0.22022,0.0300
block,mps,stoxx,0,1,0.0084568,0.65748,0.45501,0.2080
block,mps,stoxx,0,2,0.0244432,0.51397,0.39204,0.1287
block,mps,stoxx,0,3,0.0370386,0.66098,0.49425,0.1820
block,mps,stoxx,0,4,0.0438451,0.52857,0.34572,0.1527
block,mps,stoxx,0,5,0.0474677,0.69794,0.54724,0.2133
block,mps,stoxx,0,6,0.0540061,0.70007,0.48667,0.2273
block,mps,stoxx,0,7,0.0583155,0.69687,0.43940,0.2167
block,mps,stoxx,0,8,0.0682113,0.75006,0.53769,0.2107
block,mps,stoxx,0,9,0.0830743,0.72337,0.49528,0.1967
block,mps,stoxx,0,10,0.0908248,0.74469,0.54593,0.2467
block,mps,stoxx,0,11,0.100372,0.83833,0.63616,0.2800
block,mps,stoxx,0,12,0.105848,0.68317,0.52368,0.1747
block,mps,stoxx,0,13,0.077748,1.04134,0.73113,0.3647
block,mps,stoxx,0,14,0.0769064,0.90806,0.65263,0.3327
block,mps,stoxx,0,15,0.088325,0.86385,0.61054,0.3053
block,mps,stoxx,0,16,0.109167,0.79039,0.51118,0.2727
block,mps,stoxx,0,17,0.149182,0.59225,0.36061,0.1707
block,mps,stoxx,0,18,0.18695,0.72582,0.51516,0.2260
block,mps,stoxx,0,19,0.220328,0.59942,0.38158,0.1827
block,mps,stoxx,0,20,0.281343,0.56889,0.41141,0.1653
block,mps,stoxx,0,21,0.341132,0.53268,0.44727,0.1173
block,mps,stoxx,0,22,0.364882,0.37645,0.27101,0.0773
block,mps,stoxx,0,23,0.381136,0.41604,0.29422,0.0720
block,mps,stoxx,0,24,0.398061,0.46178,0.33154,0.1020
block,mps,stoxx,0,25,0.366267,0.38164,0.26925,0.0640
block,mps,stoxx,0,26,0.386535,0.34165,0.22842,0.0620
block,mps,stoxx,0,27,0.402315,0.39551,0.32416,0.0633
block,mps,stoxx,0,28,0.41433,0.34815,0.26563,0.0447
block,mps,stoxx,0,29,0.425385,0.28381,0.20104,0.0153
block,mps,stoxx,0,30,0.436437,0.28384,0.22199,0.0127
block,mps,stoxx,0,31,0.435744,0.34224,0.21355,0.0733
block,mps,stoxx,0,32,0.474666,0.42526,0.29241,0.0987
block,mps,stoxx,0,33,0.49041,0.29930,0.19505,0.0420
block,mps,stoxx,0,34,0.475684,0.38379,0.27616,0.0653
block,mps,stoxx,0,35,0.449463,0.51057,0.39872,0.1200
block,mps,stoxx,0,36,0.452284,0.27746,0.14289,0.0407
block,mps,stoxx,0,37,0.442336,0.42038,0.32314,0.0747
block,mps,stoxx,0,38,0.435726,0.38098,0.31825,0.0453
block,mps,stoxx,0,39,0.445805,0.46307,0.34903,0.0793
block,mps,stoxx,0,40,0.442494,0.36064,0.29128,0.0560
block,mps,stoxx,0,41,0.423832,0.30247,0.21684,0.0413
block,mps,stoxx,0,42,0.400616,0.27411,0.16727,0.0380
block,mps,stoxx,0,43,0.39024,0.35179,0.23038,0.0653
block,mps,stoxx,0,44,0.382201,0.38557,0.29366,0.0513
block,mps,stoxx,0,45,0.366187,0.43418,0.34606,0.0773
block,mps,stoxx,0,46,0.334726,0.44313,0.31248,0.0887
block,mps,stoxx,0,47,0.298015,0.44103,0.33719,0.0853
block,mps,stoxx,0,48,0.291808,0.38448,0.24925,0.0927
block,i1y,mps,1,1,0.0084568,1.00000,1.00000,0.0000
block,i1y,mps,1,2,0.0244432,1.00000,1.00000,0.0000
block,i1y,mps,1,3,0.0370386,1.00000,1.00000,0.0000
block,i1y,mps,1,4,0.0438451,1.00000,1.00000,0.0000
block,i1y,mps,1,5,0.0474677,1.00000,1.00000,0.0000
block,i1y,mps,1,6,0.0540061,1.00000,1.00000,0.0000
block,i1y,mps,1,7,0.0583155,1.00000,1.00000,0.0000
block,i1y,mps,1,8,0.0682113,1.00000,1.00000,0.0000
block,i1y,mps,1,9,0.0830743,1.00000,1.00000,0.0000
block,i1y,mps,1,10,0.0908248,1.00000,1.00000,0.0000
block,i1y,mps,1,11,0.100372,1.00000,1.00000,0.0000
block,i1y,mps,1,12,0.105848,1.00000,1.00000,0.0000
block,i1y,mps,1,13,0.077748,1.00000,1.00000,0.0000
block,i1y,mps,1,14,0.0769064,1.00000,1.00000,0.0000
block,i1y,mps,1,15,0.088325,1.00000,1.00000,0.0000
block,i1y,mps,1,16,0.109167,1.00000,1.00000,0.0000
block,i1y,mps,1,17,0.149182,1.00000,1.00000,0.0000
block,i1y,mps,1,18,0.18695,1.00000,1.00000,0.0000
block,i1y,mps,1,19,0.220328,1.00000,1.00000,0.0000
block,i1y,mps,1,20,0.281343,1.00000,1.00000,0.0000
block,i1y,mps,1,21,0.341132,1.00000,1.00000,0.0000
block,i1y,mps,1,22,0.364882,1.00000,1.00000,0.0000
block,i1y,mps,1,23,0.381136,1.00000,1.00000,0.0000
block,i1y,mps,1,24,0.398061,1.00000,1.00000,0.0000
block,i1y,mps,1,25,0.366267,1.00000,1.00000,0.0000
block,i1y,mps,1,26,0.386535,1.00000,1.00000,0.0000
block,i1y,mps,1,27,0.402315,1.00000,1.00000,0.0000
block,i1y,mps,1,28,0.41433,1.00000,1.00000,0.0000
block,i1y,mps,1,29,0.425385,1.00000,1.00000,0.0000
block,i1y,mps,1,30,0.436437,1.00000,1.00000,0.0000
block,i1y,mps,1,31,0.435744,1.00000,1.00000,0.0000
block,i1y,mps,1,32,0.474666,1.00000,1.00000,0.0000
block,i1y,mps,1,33,0.49041,1.00000,1.00000,0.0000
block,i1y,mps,1,34,0.475684,1.00000,1.00000,0.0000
block,i1y,mps,1,35,0.449463,1.00000,1.00000,0.0000
block,i1y,mps,1,36,0.452284,1.00000,1.00000,0.0000
block,i1y,mps,1,37,0.442336,1.00000,1.00000,0.0000
block,i1y,mps,1,38,0.435726,1.00000,1.00000,0.0000
block,i1y,mps,1,39,0.445805,1.00000,1.00000,0.0000
block,i1y,mps,1,40,0.442494,1.00000,1.00000,0.0000
block,i1y,mps,1,41,0.423832,1.00000,1.00000,0.0000
block,i1y,mps,1,42,0.400616,1.00000,1.00000,0.0000
block,i1y,mps,1,43,0.39024,1.00000,1.00000,0.0000
block,i1y,mps,1,44,0.382201,1.00000,1.00000,0.0000
block,i1y,mps,1,45,0.366187,1.00000,1.00000,0.0000
block,i1y,mps,1,46,0.334726,1.00000,1.00000,0.0000
block,i1y,mps,1,47,0.298015,1.00000,1.00000,0.0000
block,i1y,mps,1,48,0.291808,1.00000,1.00000,0.0000
block,i1y,i1y,0,1,0.0084568,0.37845,0.24252,0.0787
block,i1y,i1y,0,2,0.0244432,0.65609,0.44158,0.2087
block,i1y,i1y,0,3,0.0370386,0.74892,0.45865,0.2340
block,i1y,i1y,0,4,0.0438451,0.97673,0.50259,0.2793
block,i1y,i1y,0,5,0.0474677,1.60938,1.08058,0.5253
block,i1y,i1y,0,6,0.0540061,2.39455,1.31959,0.5793
block,i1y,i1y,0,7,0.0583155,1.56270,0.78005,0.4080
block,i1y,i1y,0,8,0.0682113,2.69201,1.64306,0.6687
block,i1y,i1y,0,9,0.0830743,2.84530,2.12499,0.7507
block,i1y,i1y,0,10,0.0908248,3.78884,3.18542,0.8493
block,i1y,i1y,0,11,0.100372,2.35267,1.48848,0.6073
block,i1y,i1y,0,12,0.105848,2.56564,1.59958,0.6587
block,i1y,i1y,0,13,0.077748,2.41330,1.39567,0.5927
block,i1y,i1y,0,14,0.0769064,1.52815,0.74287,0.4127
block,i1y,i1y,0,15,0.088325,2.32571,1.37594,0.6247
block,i1y,i1y,0,16,0.109167,1.44129,0.95485,0.4780
block,i1y,i1y,0,17,0.149182,1.70006,1.09578,0.5400
block,i1y,i1y,0,18,0.18695,1.42528,0.63085,0.3727
block,i1y,i1y,0,19,0.220328,2.31788,2.01789,0.7100
block,i1y,i1y,0,20,0.281343,2.55030,2.39379,0.7453
block,i1y,i1y,0,21,0.341132,3.17653,2.94129,0.9767
block,i1y,i1y,0,22,0.364882,3.29533,3.02281,0.9867
block,i1y,i1y,0,23,0.381136,3.50792,3.25848,0.9993
block,i1y,i1y,0,24,0.398061,3.62484,3.34601,0.9813
block,i1y,i1y,0,25,0.366267,3.70508,3.37539,0.9967
block,i1y,i1y,0,26,0.386535,3.45978,3.24863,0.9860
block,i1y,i1y,0,27,0.402315,3.14564,2.94654,0.9940
block,i1y,i1y,0,28,0.41433,2.85750,2.57952,0.9840
block,i1y,i1y,0,29,0.425385,2.69265,2.45132,0.9740
block,i1y,i1y,0,30,0.436437,2.53750,2.28209,0.9807
block,i1y,i1y,0,31,0.435744,2.34548,2.07326,0.9507
block,i1y,i1y,0,32,0.474666,1.96820,1.77117,0.9220
block,i1y,i1y,0,33,0.49041,1.84035,1.63269,0.8720
block,i1y,i1y,0,34,0.475684,1.80214,1.62653,0.8760
block,i1y,i1y,0,35,0.449463,1.87541,1.61993,0.8300
block,i1y,i1y,0,36,0.452284,1.80559,1.55193,0.8567
block,i1y,i1y,0,37,0.442336,1.84727,1.60473,0.8607
block,i1y,i1y,0,38,0.435726,1.84221,1.63509,0.8567
block,i1y,i1y,0,39,0.445805,2.00101,1.76131,0.8700
block,i1y,i1y,0,40,0.442494,1.94619,1.74974,0.8760
block,i1y,i1y,0,41,0.423832,2.01238,1.76365,0.8700
block,i1y,i1y,0,42,0.400616,1.74428,1.56146,0.7940
block,i1y,i1y,0,43,0.39024,1.76738,1.60305,0.7973
block,i1y,i1y,0,44,0.382201,1.69376,1.45330,0.7747
block,i1y,i1y,0,45,0.366187,1.63915,1.46850,0.7020
block,i1y,i1y,0,46,0.334726,2.09723,1.77379,0.8347
block,i1y,i1y,0,47,0.298015,2.33094,2.05204,0.8927
block,i1y,i1y,0,48,0.291808,2.52602,2.23064,0.9040
block,i1y,ip,0,1,0.0084568,0.68606,0.51666,0.2047
block,i1y,ip,0,2,0.0244432,0.52476,0.40132,0.1327
block,i1y,ip,0,3,0.0370386,0.64980,0.50257,0.2107
block,i1y,ip,0,4,0.0438451,0.64616,0.45222,0.2060
block,i1y,ip,0,5,0.0474677,0.94116,0.75582,0.3600
block,i1y,ip,0,6,0.0540061,1.25328,1.04576,0.5313
block,i1y,ip,0,7,0.0583155,1.19341,0.85445,0.4507
block,i1y,ip,0,8,0.0682113,1.49902,1.15614,0.5700
block,i1y,ip,0,9,0.0830743,1.72626,1.46293,0.6913
block,i1y,ip,0,10,0.0908248,2.32097,1.99896,0.7993
block,i1y,ip,0,11,0.100372,1.82507,1.47786,0.6667
block,i1y,ip,0,12,0.105848,2.17191,1.85330,0.7253
block,i1y,ip,0,13,0.077748,2.50411,1.98708,0.8047
block,i1y,ip,0,14,0.0769064,1.52100,0.87362,0.4707
block,i1y,ip,0,15,0.088325,2.17095,1.65698,0.6980
block,i1y,ip,0,16,0.109167,1.72281,1.21234,0.5693
block,i1y,ip,0,17,0.149182,1.86984,1.33139,0.5540
block,i1y,ip,0,18,0.18695,1.79752,1.08636,0.5213
block,i1y,ip,0,19,0.220328,2.92730,2.76774,0.8873
block,i1y,ip,0,20,0.281343,3.28226,3.19687,0.9507
block,i1y,ip,0,21,0.341132,3.83845,3.69573,1.0000
block,i1y,ip,0,22,0.364882,3.99566,3.81704,1.0000
block,i1y,ip,0,23,0.381136,4.38473,4.25854,1.0000
block,i1y,ip,0,24,0.398061,4.65194,4.54458,1.0000
block,i1y,ip,0,25,0.366267,5.14621,4.96555,1.0000
block,i1y,ip,0,26,0.386535,5.02688,4.80464,1.0000
block,i1y,ip,0,27,0.402315,4.86854,4.66695,1.0000
block,i1y,ip,0,28,0.41433,4.58865,4.38594,1.0000
block,i1y,ip,0,29,0.425385,4.30522,4.13288,1.0000
block,i1y,ip,0,30,0.436437,4.03588,3.89114,1.0000
block,i1y,ip,0,31,0.435744,3.71243,3.54399,1.0000
block,i1y,ip,0,32,0.474666,3.15618,3.02934,1.0000
block,i1y,ip,0,33,0.49041,2.86740,2.75452,1.0000
block,i1y,ip,0,34,0.475684,2.76364,2.59553,0.9987
block,i1y,ip,0,35,0.449463,2.77297,2.57629,0.9993
block,i1y,ip,0,36,0.452284,2.50598,2.36138,0.9967
block,i1y,ip,0,37,0.442336,2.42746,2.24528,0.9987
block,i1y,ip,0,38,0.435726,2.30683,2.16977,0.9987
block,i1y,ip,0,39,0.445805,2.15011,2.01002,0.9967
block,i1y,ip,0,40,0.442494,2.10814,1.99013,0.9940
block,i1y,ip,0,41,0.423832,2.20603,2.06513,0.9940
block,i1y,ip,0,42,0.400616,2.21478,2.06660,0.9907
block,i1y,ip,0,43,0.39024,2.30090,2.14549,0.9993
block,i1y,ip,0,44,0.382201,2.30592,2.16238,0.9927
block,i1y,ip,0,45,0.366187,2.40842,2.26067,0.9940
block,i1y,ip,0,46,0.334726,2.71604,2.54571,0.9980
block,i1y,ip,0,47,0.298015,2.86571,2.70290,0.9980
block,i1y,ip,0,48,0.291808,3.03331,2.83721,0.9980
block,i1y,hicp,0,1,0.0084568,0.73074,0.53144,0.2333
block,i1y,hicp,0,2,0.0244432,0.39857,0.29510,0.0773
block,i1y,hicp,0,3,0.0370386,0.50483,0.39417,0.1327
block,i1y,hicp,0,4,0.0438451,0.56833,0.44251,0.1533
block,i1y,hicp,0,5,0.0474677,0.57643,0.46589,0.1727
block,i1y,hicp,0,6,0.0540061,0.90736,0.76879,0.3540
block,i1y,hicp,0,7,0.0583155,0.72213,0.59171,0.2607
block,i1y,hicp,0,8,0.0682113,1.04623,0.94590,0.4673
block,i1y,hicp,0,9,0.0830743,1.00948,0.89890,0.4320
block,i1y,hicp,0,10,0.0908248,1.28491,1.15463,0.6167
block,i1y,hicp,0,11,0.100372,1.18262,1.08960,0.5640
block,i1y,hicp,0,12,0.105848,1.29204,1.16309,0.6120
block,i1y,hicp,0,13,0.077748,1.80642,1.59629,0.7893
block,i1y,hicp,0,14,0.0769064,1.76865,1.60410,0.7140
block,i1y,hicp,0,15,0.088325,1.76926,1.62689,0.7353
block,i1y,hicp,0,16,0.109167,1.49813,1.33831,0.6813
block,i1y,hicp,0,17,0.149182,1.26947,1.13387,0.5860
block,i1y,hicp,0,18,0.18695,1.15549,1.07803,0.5513
block,i1y,hicp,0,19,0.220328,0.94913,0.87649,0.3853
block,i1y,hicp,0,20,0.281343,0.81507,0.75975,0.2713
block,i1y,hicp,0,21,0.341132,0.69479,0.63861,0.1613
block,i1y,hicp,0,22,0.364882,0.68330,0.62476,0.1527
block,i1y,hicp,0,23,0.381136,0.64407,0.59527,0.1040
block,i1y,hicp,0,24,0.398061,0.67689,0.61752,0.1413
block,i1y,hicp,0,25,0.366267,0.76290,0.70092,0.2353
block,i1y,hicp,0,26,0.386535,0.71766,0.67186,0.1927
block,i1y,hicp,0,27,0.402315,0.70489,0.66009,0.1693
block,i1y,hicp,0,28,0.41433,0.65840,0.60241,0.1353
block,i1y,hicp,0,29,0.425385,0.61566,0.56353,0.1327
block,i1y,hicp,0,30,0.436437,0.64109,0.57438,0.1347
block,i1y,hicp,0,31,0.435744,0.59742,0.53711,0.1407
block,i1y,hicp,0,32,0.474666,0.57480,0.53042,0.1020
block,i1y,hicp,0,33,0.49041,0.52541,0.46423,0.0927
block,i1y,hicp,0,34,0.475684,0.52758,0.49946,0.0813
